Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"012-000003535","101","012","Department of Labor","943","","Yes","http://www.bls.gov/ppi/ppiover.htm","no","no","yes","yes","yes","","","","09/13/2012","15:29:05"
"012-000003535","101","012","Department of Labor","4695","","Yes","http://www.bls.gov/ppi/ppiover.htm","no","no","yes","yes","yes","","no","no","09/12/2013","09:06:58"
"012-000003535","101","012","Department of Labor","947","","Yes","http://www.bls.gov/mxp/ippovrvw.htm","no","no","yes","yes","yes","","","","09/13/2012","15:29:05"
"012-000003535","101","012","Department of Labor","4699","","Yes","http://www.bls.gov/mxp/ippovrvw.htm","no","no","yes","yes","yes","","no","no","09/12/2013","09:06:59"
"012-000003535","101","012","Department of Labor","951","","No","http://developer.dol.gov/BLS_Numbers-DATASET.htm","no","yes","no","no","no","","","","09/13/2012","15:29:05"
"012-000003535","101","012","Department of Labor","4703","","No","http://developer.dol.gov/BLS_Numbers-DATASET.htm","no","yes","no","no","no","","no","no","09/12/2013","09:07:00"
"012-000001025","105","012","Department of Labor","929","","Yes","http://www.efast.dol.gov/welcome.html","yes","yes","no","yes","yes","None","no","no","09/12/2013","09:22:04"
"012-000001025","105","012","Department of Labor","931","","Yes","http://www.dol.gov/ebsa/welcome.html","yes","yes","no","yes","yes","None","no","no","09/12/2013","09:22:04"
"012-000002575","115","012","Department of Labor","907","","No","https://debs.dol.gov/hhs","no","no","no","no","no","","no","no","09/11/2013","16:27:38"
"012-000002575","115","012","Department of Labor","5663","","Yes","http://www.dol.gov/dol/budget/","no","no","no","no","no","","no","no","09/11/2014","15:31:54"
"012-000002575","115","012","Department of Labor","905","","No","https://debs.dol.gov","no","no","no","no","no","","no","no","09/11/2013","16:27:38"
"012-000002575","115","012","Department of Labor","909","","No","https://debs.dol.gov/va","no","no","no","no","no","","no","no","09/11/2013","16:27:38"
"012-000001010","122","012","Department of Labor","963","","Yes","http://www.facebook.com/doljobcorps","no","no","no","no","yes","No","no","no","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","967","","Yes","http://www.dol.gov/sol/privacy/dol-eta-8.htm","no","no","no","yes","no","No","no","no","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","4721","","No","https://www.itdashboard.gov/investmentbuscid&#61;122","no","no","no","yes","no","No","no","no","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","961","","Yes","http://www.jobcorps.gov","yes","no","no","no","yes","No","no","yes","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","965","","No","http://www.recruiting.jobcorps.gov","no","no","no","no","yes","No","no","yes","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","4719","","Yes","http://www.youtube.com/DOLJobCorps","no","no","no","no","yes","No","no","no","09/12/2013","13:08:36"
"012-000002085","123","012","Department of Labor","969","","Yes","http://ogesdw.dol.gov/views/data_summary.php","yes","yes","no","no","yes","","no","no","03/13/2014","11:41:47"
"012-000002085","123","012","Department of Labor","5671","","Yes","http://www.msha.gov/forms/forms.asp","no","no","no","no","yes","","no","no","09/11/2014","17:47:38"
"012-000002085","123","012","Department of Labor","4775","","Yes","https://lakegovprod3.msha.gov/ManufacturerStatusReport.aspx","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000000001","126","012","Department of Labor","913","","Yes","https://www.disability.gov","yes","yes","yes","yes","yes","","no","yes","09/11/2013","16:24:54"
"012-000000001","126","012","Department of Labor","917","","No","https://www.disability.gov/widget/index","yes","yes","yes","no","no","","no","yes","09/11/2013","16:24:54"
"012-000000001","126","012","Department of Labor","915","","Yes","https://www.disability.gov/all-feeds","yes","no","yes","no","no","","no","yes","01/14/2014","11:04:47"
"012-999990020","130","012","Department of Labor","887","","Yes","www.govloans.gov","yes","yes","yes","yes","yes","N/A","no","no","09/11/2013","12:17:22"
"012-999990020","130","012","Department of Labor","885","","Yes","www.disasterassistance.gov","yes","yes","yes","yes","yes","N/A","yes","yes","09/11/2013","12:17:22"
"012-999990020","130","012","Department of Labor","889","","Yes","www.benefits.gov/ssa/","yes","yes","yes","yes","yes","N/A","no","no","09/11/2013","12:17:22"
"012-999990020","130","012","Department of Labor","883","","Yes","www.benefits.gov","yes","yes","yes","yes","yes","N/A","yes","yes","09/11/2013","12:17:22"
"012-000002630","131","012","Department of Labor","1001","","Yes","http://enforcedata.dol.gov","yes","no","no","no","no","","no","no","09/12/2013","16:13:24"
"012-000002630","131","012","Department of Labor","999","","Yes","http://www.osha.gov/oshstats/","yes","no","no","no","no","","no","no","09/12/2013","16:13:24"
"012-000002015","132","012","Department of Labor","959","","Yes","http://www.dol.gov/owcp/dfec/","no","no","no","no","yes","","no","no","09/25/2013","09:09:47"
"012-000002015","132","012","Department of Labor","5651","","Yes","http://owcp.dol.acs-inc.com","yes","yes","no","yes","yes","","no","yes","09/11/2014","12:32:25"
"012-000002015","132","012","Department of Labor","5649","","Yes","https://www.ecomp.dol.gov/#","yes","yes","no","yes","yes","","no","yes","09/11/2014","12:32:25"
"024-000009102","134","024","Department of Homeland Security","339","190861","No","HSINFEDERATE.DHS.GOV","no","no","no","no","yes","None","no","no","09/10/2013","10:45:25"
"024-000009102","134","024","Department of Homeland Security","325","190868","No","HSIN.DHS.Gov","no","no","no","no","no","No","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","329","190860","No","HSINARCHIVE.DHS.GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","333","190867","No","HSINSEARCH.DHS.GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","337","190863","Yes","AUTH.DHS.GOV","no","no","no","no","yes","None","no","no","09/10/2013","10:45:25"
"024-000009102","134","024","Department of Homeland Security","341","190862","No","ADFS.DHS.GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:25"
"024-000009102","134","024","Department of Homeland Security","327","190865","No","MYHSIN.DHS. GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","331","190864","No","HSININFO.DHS.GOV","no","no","no","yes","no","None","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","335","190866","No","MYHSINSEARCH.DHS.GOV","no","no","no","no","yes","None","no","no","09/10/2013","10:45:25"
"024-000005363","143","024","Department of Homeland Security","5513","227696","No","https://sevis.ice.dhs.gov/sevis/","no","no","no","no","no","Not Applicable","no","no","09/09/2014","08:19:42"
"024-000005363","143","024","Department of Homeland Security","4241","209356","Yes","http://www.ice.gov/sevis/","no","yes","no","yes","yes","Not Applicable","no","no","09/09/2014","08:19:42"
"024-000009538","144","024","Department of Homeland Security","4247","212178","Yes","www.dhs.gov/gets","no","no","no","yes","yes","N/A","no","no","09/10/2013","10:45:37"
"024-000009538","144","024","Department of Homeland Security","4251","212197","No","saic.custhelp.com (multiple pages, all accessed from GETS and WPS home pages, https://saic.custhelp.com/ci/documents/detail/2/GETS_Fed_Step1_new is an example)","no","no","no","no","no","N/A","no","no","03/11/2014","12:02:23"
"024-000009538","144","024","Department of Homeland Security","4255","212196","Yes","http://getsteam.com","no","no","no","no","no","N/A","no","no","09/10/2013","10:45:37"
"024-000009538","144","024","Department of Homeland Security","4249","212177","Yes","www.dhs.gov/wps","no","no","no","yes","yes","N/A","no","no","09/10/2013","10:45:37"
"024-000009538","144","024","Department of Homeland Security","4253","212195","No","https://gets-ic-pmo.dyncsc.com","no","no","no","no","no","N/A","no","no","09/10/2013","10:45:37"
"024-000009538","144","024","Department of Homeland Security","5515","228930","Yes","www.dhs.gov/about-office-emergency-communications","no","no","no","yes","yes","n/a","no","no","09/09/2014","08:19:51"
"024-000009508","145","024","Department of Homeland Security","445","192226","Yes","https://portal.us-cert.gov/","yes","no","no","no","no","N/A","no","no","09/10/2013","10:54:45"
"024-000009520","146","024","Department of Homeland Security","4293","208957","Yes","http://www.dhs.gov/chemical-security-assessment-tool","no","no","no","yes","yes","None","no","no","09/10/2013","10:54:56"
"024-000009560","151","024","Department of Homeland Security","401","190263","Yes","http://www.dhs.gov/files/programs/usv.shtm","no","no","no","no","yes","n/a","no","no","09/10/2013","10:56:38"
"024-000009561","152","024","Department of Homeland Security","5543","230635","Yes","http://www.cbp.gov/travel","no","no","no","no","yes","N/A","no","yes","09/09/2014","10:09:43"
"024-000009561","152","024","Department of Homeland Security","5541","230645","Yes","http://www.cbp.gov/travel/international-visitors","no","no","no","no","yes","N/A","no","yes","09/09/2014","10:09:43"
"024-000009561","152","024","Department of Homeland Security","5545","230634","Yes","http://www.cbp.gov/border-security/along-us-borders","no","no","no","no","yes","N/A","no","yes","09/09/2014","10:09:43"
"024-000009561","152","024","Department of Homeland Security","397","190265","Yes","http://www.cbp.gov/border-security/ports-entry","no","no","no","no","yes","N/A","no","yes","09/09/2014","10:09:43"
"024-000001226","155","024","Department of Homeland Security","5535","231781","No"," https://apps.dhsconnect.dhs.gov/sites/bwat","no","no","no","yes","yes","Balance Workforce Assessment Tool (BWAT)","no","yes","09/09/2014","10:09:31"
"024-000001226","155","024","Department of Homeland Security","5539","231994","No","https://etms-test.hq.dhs.gov/","no","no","no","yes","yes","Enterprise Talent Management System/Performance and Learning Management System (ETMS/PALMS)","no","yes","09/09/2014","10:09:31"
"024-000001226","155","024","Department of Homeland Security","5537","231880","No"," https://bi.dhs.gov/analytics","no","no","no","yes","yes","Oracle Business Intelligence","no","yes","09/09/2014","10:09:31"
"024-000007127","161","024","Department of Homeland Security","5499","225465","Yes","https://nfi-ucort.csc.com/LogIn.aspx","no","no","no","yes","yes","ucort","no","no","02/03/2015","12:48:46"
"024-000007127","161","024","Department of Homeland Security","5503","225469","Yes","www.nfipiservice.com","yes","yes","no","yes","yes","nfipservice","no","no","09/09/2014","08:19:37"
"024-000007127","161","024","Department of Homeland Security","5507","225470","No","166.112.164.245/bureaunet","yes","no","no","no","no","bureaunet","no","no","09/09/2014","08:19:37"
"024-000007127","161","024","Department of Homeland Security","5511","225507","No","166.112.164.246/ibi_html/public/lookup.htm","no","no","no","no","no","lookup","no","no","09/09/2014","08:19:37"
"024-000007127","161","024","Department of Homeland Security","5497","225466","Yes","www.floodsmart.gov","yes","yes","no","yes","yes","floodsmart","no","no","09/09/2014","08:19:37"
"024-000007127","161","024","Department of Homeland Security","5501","225467","Yes","www.agents.floodsmart.gov","yes","yes","yes","yes","yes","agents.floodsmart","no","no","09/09/2014","08:19:37"
"024-000007127","161","024","Department of Homeland Security","5505","225471","Yes","bsa.nfipstat.fema.gov","yes","no","no","no","no","bsa,nfipstat","no","no","09/09/2014","08:19:37"
"024-000007127","161","024","Department of Homeland Security","5509","225508","No","lookup.nfipstat.fema.gov/ibi_html/public/wfsignon.htm","yes","yes","no","no","no","lookup.nfipstat","no","no","09/09/2014","08:19:37"
"024-000007591","163","024","Department of Homeland Security","1459","193789","No","https://esw.fema.net/esw/MD/CIO/CIO-Ops/Operations/ServiceDelivery/ProgMgmt/IFEMA/Shared%20Documents/Forms/AllItems.aspx.","no","no","no","yes","yes","TBD","yes","no","09/10/2013","10:49:18"
"024-999990130","165","024","Department of Homeland Security","4257","210237","Yes","www.fema.gov","yes","yes","yes","yes","yes","m.fema.gov","yes","yes","09/10/2013","10:45:44"
"024-999994100","166","024","Department of Homeland Security","393","190344","Yes","www.disasterassistance.gov","no","no","yes","yes","yes","UPPR","yes","yes","09/10/2013","10:55:23"
"024-000007001","167","024","Department of Homeland Security","4295","215018","Yes","http://www.ready.gov/alerts","yes","yes","yes","yes","yes","IPAWS","yes","yes","09/10/2013","10:56:14"
"024-000007001","167","024","Department of Homeland Security","395","191691","No","http://www.fema.gov/integrated-public-alert-and-warning-system","yes","yes","yes","yes","yes","IPAWS","yes","yes","09/10/2013","10:56:14"
"024-000007001","167","024","Department of Homeland Security","4297","215019","No","femaipawslab.webex.com","yes","yes","yes","yes","yes","IPAWS","yes","yes","09/10/2013","10:56:14"
"024-000007333","168","024","Department of Homeland Security","697","187418","Yes","LSCMS.FEMA.Gov","yes","no","no","no","yes","N/A","no","no","09/10/2013","10:56:25"
"024-000005628","170","024","Department of Homeland Security","567","187786","No","http://www.tsa.dhs.gov/what_we_do/layers/twic/index.shtm","yes","no","no","yes","yes","Not Applicable","no","no","09/10/2013","10:46:29"
