Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47137","55821","Awarded","1205","AG3144K150007","AG3144B120003","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47139","55817","Awarded","1205","AG3144K150008","AG3144B120003","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47141","55831","Awarded","1205","AG3144B120003","AG3144B120003","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:14",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47143","55823","Awarded","1205","AG3144K140128","AG3142B110015","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47145","55840","Awarded","1205","AG3144D120001","GS06F0648Z","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47147","55834","Awarded","1205","AG3142D130118","GS06F1086Z","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47149","55822","Awarded","1205","AG3144D150005","AG3144C130005","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47151","55833","Awarded","1205","AG3144D150006","AG3144C130005","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47153","55816","Awarded","1205","AG3144D110002","GS06F0651Z","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47155","55844","Awarded","1205","AG3144D140105","GS06F0665Z","4732","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47157","55829","Awarded","1205","AG3144D130172","GS35F0474Y","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47445","63196","Awarded","1205","AG3144D110003","GS06F0663Z","4730","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47447","63201","Awarded","1205","AG3144D140306","AG3144C140019","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47449","63205","Awarded","1205","AG3144D150008","AG3144C130005","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47451","63206","Awarded","1205","AG3144D150011","GS35F5192G","4730","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47453","63210","Awarded","1205","AG3144D150016","AG3144C100013","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47455","63272","Awarded","1205","AG3144D150021","AG3144C13001","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47457","63267","Awarded","1205","AG3144D150022","GS35F4543G","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:34",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47459","63266","Awarded","1205","AG3144D150025","AG7604C140011","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47461","63268","Awarded","1205","AG3144D150051","AG3144C150002","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47463","63274","Awarded","1205","AG3144D150053","AG3144C150002","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47465","63270","Awarded","1205","AG3144D150054","AG3144C150002","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47467","63275","Awarded","1205","AG3144D150071","NNG07DA08B","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47469","63271","Awarded","1205","AG3144D150078","NNG07DA63B","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47471","63276","Awarded","1205","AG3144D150128","GS35F0119Y","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47473","63269","Awarded","1205","AG3144D150147","AG3144C130001","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47475","63281","Awarded","1205","AG3144K150004","AG3144150004","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47477","63282","Awarded","1205","AG3144K150121","AG3142B110015","1205","","no","no","No","","","","","","","","","","","","","2015-08-28 21:55:35",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47479","63277","Awarded","1205","AG3144P150002","AG3144P150002","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47481","63283","Awarded","1205","AG3144P150005","AG3144P150005","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47483","63279","Awarded","1205","AG3144P150046","AG3144P150052","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47485","63284","Awarded","1205","AG3144P150052","AG3144P150052","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47487","63278","Awarded","1205","AG3144P150066","AG3155P150066","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","47489","63280","Awarded","1205","AG3144P150070","AG3144P150070","1205","","no","no","No","","","","","","","","","","","","","2015-07-28 15:53:15",""
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","27503","","Awarded","","GS00T07NSD0041","GS00T07NSD0041","1205","","","no","Yes","A T AND T CORPORATION (4710)","","","Firm Fixed Price","","03/01/2010","01/01/1970","U","GSA NETWORX TELECOMMUNICATIONS ACQUISITION","194473","4735","","2014-09-09 16:57:43","2015-02-02 12:53:24"
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","37315","","Awarded","","AG3144B120006","GS35F0251V","1205","","","no","Yes","ABM FEDERAL SALES INCORPORATED","","","Firm Fixed Price","","09/12/2014","01/01/1970","U","BLANKET PURCHASE AGREEMENT FOR IT LARGE OFFICE SERVERS AND PERIPHERALS.","194469","1205","","2014-09-09 16:57:43","2015-02-02 12:53:24"
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","37317","","Awarded","","AG3144B120007","GS35F0251V","1205","","","no","Yes","ABM FEDERAL SALES INCORPORATED","","","Firm Fixed Price","","09/12/2014","01/01/1970","U","USDA/OCIO/ITS SERVER CATEGORY 6, SMALL BRANCH OFFICE OR LIGHT DUTY SERVER AND PERIPHERAL BLANKET PURCHASE AGREEMENT (BPA).","194471","1205","","2014-09-09 16:57:43","2015-02-02 12:53:24"
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","37319","","Awarded","","AG3144B120005","GS35F0251V","1205","","","no","Yes","ABM FEDERAL SALES INCORPORATED","","","Firm Fixed Price","","09/12/2014","01/01/1970","U","BLANKET PURCHASE AGREEMENT FOR IT ENTERPRISE NETWORK/UTILITY SERVERS AND PERIPHERALS.","194467","1205","","2014-09-09 16:57:43","2015-02-02 12:53:24"
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","37321","","Awarded","","AG0150D130007","GS35F0251V","1205","","","no","Yes","IRON BOW TECHNOLOGIES, LLC","","0.015196","Firm Fixed Price","","08/23/2013","09/23/2013","U","IGF::OT::IGF - AG-3144-B-12-0004 ORDER AGAINST DEPARTMENT LEVEL ITS BPA","194465","12C3","0","2015-02-02 12:53:24","2015-02-02 12:53:24"
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","47337","6679","Awarded","120A","AG0150D130004","GS35F0251V","1205","AG-3144-B-12-0004","no","no","No","","","","","","","","","","","","","2015-05-29 15:20:33",""
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","47339","6681","Awarded","120A","AG3144B120003","GS35F0251V","1205","AG-3144-B-12-0003","no","no","No","","","","","","","","","","","","","2015-05-29 15:20:34",""
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","47341","6677","Awarded","120A","AG3144B120008","GS35F0251V","1205","AG-3144-B-12-0008","no","no","No","","","","","","","","","","","","","2015-05-29 15:20:34",""
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","47343","42100","Awarded","3142","AG3142K140137","AG3142B130016","1205","AG3142B130016","yes","no","No","","","","","","","","","","","","","2015-08-28 22:06:34",""
"005-000000063","249","005","Department of Agriculture","RMA-13  Emerging Information Technology Architecture (EITA)","22330","","Awarded","4732","GST0011AJ0019","GS00Q09BGD0048","4735","GSCQFOB1032284","","yes","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","30.400490","Cost Plus Award Fee","","01/16/2015","01/30/2015","U","THE PURPOSE OF THIS MODIFICATION IS TO:1) REALIGN CEILING FROM CLIN 0001 TO CLINS 1002 AND 1003; 2) REALIGN CEILING FROM CLINS 0002 AND 0003 TO CLIN 1003; 3) INCREASE FUNDING ON CLINS 1001, 1002, 1003, 1005 AND 1006; 4) UPDATE THE COR AND POINT OF CONTACT INFORMATION","195275","4732","0","2015-02-02 14:14:44","2015-02-02 14:14:44"
"005-000000063","249","005","Department of Agriculture","RMA-13  Emerging Information Technology Architecture (EITA)","47291","6691","Awarded","4732","GST0011AJ0019","GS00Q09BGD0048","4735","GSCQFOB1032284","yes","yes","No","","","","","","","","","","","","","2015-08-28 21:52:20",""
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","35361","","Awarded","12C2","AG7604C110050","AG7604C110050","12C2","AG7604S110131","","no","Yes","DANIELS ELECTRONICS LTD","","0.253932","Firm Fixed Price","","09/22/2014","01/01/1970","U","DANIELS ELECTRONICS EQUIPMENT REPAIR CONTRACT","194657","12C2","","2014-09-09 12:28:47","2015-02-02 13:29:52"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","35363","","Awarded","12C2","AG7604C130006","AG7604C130006","12C2","AG7604S120020","","no","Yes","M3 SERVICES, INC.","","","Firm Fixed Price","","07/22/2014","01/01/1970","U","IGF::OT::IGFNATIONAL TOWER IDIQ - MULTIPLE AWARD","194661","12C2","","2014-03-13 11:45:28","2015-02-02 13:29:52"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","35365","","Awarded","12C2","AG7604D100203","GS35F0133L","12C2","AG7604D100203","","no","Yes","RELM COMMUNICATIONS INC","","2.550000","Firm Fixed Price","","08/05/2014","04/15/2015","U","PKG2009_RRP_0024, AAP RP3, HORRELL ENTERPRISE - REPAIR RELM PORTABLE AND MOBILE RADIOS, PER ATTACHED STATEMENT OF WORK","194665","12C2","0","2014-09-09 12:28:47","2015-02-02 13:29:52"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","37837","","Awarded","12C2","AG7604C130005","AG7604C130005","12C2","AG7604S120020","","no","Yes","MCADE LLC","","","Firm Fixed Price","","07/22/2014","01/01/1970","U","IGF::OT::IGFNATIONAL TOWER IDIQ - MULTIPLE AWARD.","194659","12C2","","2014-03-13 11:45:28","2015-02-02 13:29:52"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","37839","","Awarded","12C2","AG7604C130007","AG7604C130007","12C2","AG7604S120020","","no","Yes","SUH\'DUTSING TELECOM, LLC","","","Firm Fixed Price","","07/22/2014","01/01/1970","U","IGF::OT::IGFNATIONAL TOWER IDIQ - MULTIPLE AWARD","194663","12C2","","2014-03-13 11:45:28","2015-02-02 13:29:52"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","47243","6272","Awarded","12C2","AG7604C110047","AG7604C110047","12C2","AG7604C110047","yes","no","No","","","","","","","","","","","","","2015-07-28 14:39:09",""
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","47245","6273","Awarded","12C2","AG7604D100203","GS35F0133L","12C2","AG7604D100203","yes","no","No","","","","","","","","","","","","","2015-08-28 22:18:07",""
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","47251","41965","Awarded","1205","AG3142D140075","GS35F0253K","4730","","no","no","Yes","BUCHANAN & EDWARDS, INC","","6.184044","Firm Fixed Price","","04/02/2014","04/15/2019","N","''IGF::OT::IGF'' IAS O&M - RECOMPETE- INFORMATION TEHNOLOGY SUPPORT SERVICES","220453","1205","0","2015-05-29 08:26:52","2015-07-16 12:14:58"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","47255","41970","Awarded","1205","AG-3142-D-14-0255","","","","no","no","No","","","","","","","","","","","","","2015-05-29 08:26:52",""
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","47257","41971","Awarded","1205","AG-3142-P-14-0076","","","","no","no","Yes","RELATIONAL SECURITY CORPORATION","","0.039600","Firm Fixed Price","","09/12/2014","03/24/2015","N","IGF::OT::IGF RSAM IMPLEMENTATION SERVICES; SEE QUOTE 20142078A POP IS 60 DAYS FROM DATE OF AWARD W/ AN ADDITIONAL 45 DAYS FOR GOVERNMENT EVALUATION","220455","1205","0","2015-05-29 08:26:52","2015-07-16 12:15:23"
