"Unique Investment Identifier","Business Case ID","Agency Code","Agency Name","Investment URL ID","Agency Investment URL ID","Valid Public URL","Investment URL","invURL - A - Related Datasets","invURL - B - Related API","invURL - C - Related Social Media","invURL - D - General Information","invURL - E - Related to Broader Program/Business","invURL - F - Mobile Application Name","invURL - Mobile Audience Focus","invURL - Responsive Design For Mobile","Updated Date","Updated Time"
006-000310400,703,"	006","Department of Commerce",1555,,Yes,http://www.nws.noaa.gov/mdl/synop/products.php,yes,yes,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1557,,Yes,http://www.opc.ncep.noaa.gov/estofs/estofs_surge_info.shtml,yes,yes,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1559,,Yes,http://polar.ncep.noaa.gov/,yes,yes,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1561,,Yes,http://www.nco.ncep.noaa.gov/pmb/products/,yes,yes,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1563,,No,http://www.hpc.ncep.noaa.gov/hpcaq/,yes,yes,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1565,,Yes,http://www.emc.ncep.noaa.gov/mtt/wcoss.php,no,no,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1567,,No,http://www.cio.noaa.gov/HPCC/pdfs/HPC_Strategic_Plan.pdf,no,no,no,yes,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1569,,Yes,http://ready.arl.noaa.gov/HYSPLIT.php,yes,yes,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",1571,,Yes,http://www.spc.noaa.gov/exper/sref/index_old.html,yes,yes,no,no,yes,NA,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",5571,,Yes,http://nomads.ncep.noaa.gov/,yes,yes,no,yes,yes,,yes,yes,02/02/2016,22:34:29
006-000310400,703,"	006","Department of Commerce",5573,,Yes,http://mag.ncep.noaa.gov/,yes,yes,no,yes,yes,,no,yes,02/02/2016,22:34:29
006-000312900,1668,"	006","Department of Commerce",6105,,Yes,http://nomads.ncep.noaa.gov/,yes,no,no,yes,no,NA,yes,yes,02/05/2016,15:25:42
006-000312900,1668,"	006","Department of Commerce",6106,,Yes,http://mag.ncep.noaa.gov/,yes,no,no,yes,no,NA,yes,yes,02/05/2016,15:25:42
006-000312900,1668,"	006","Department of Commerce",6107,,Yes,"http://www.weather.gov/, http://nowcoast.noaa.gov/",yes,yes,yes,no,no,NA,no,yes,02/05/2016,15:25:42
006-000320500,770,"	006","Department of Commerce",1129,,No,www.class.noaa.gov,yes,no,no,yes,no,None,no,no,02/02/2016,22:34:03
006-000351100,925,"	006","Department of Commerce",4993,,No,www.nnvl.noaa.gov,yes,yes,yes,no,no,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",4995,,No,"answers.noaa.gov or findanswers.noaa.gov",yes,yes,no,no,no,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",4997,,No,www.osd.noaa.gov,yes,yes,no,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",4999,,No,www.oso.noaa.gov,yes,yes,no,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5001,,No,www.wcda.noaa.gov,yes,yes,no,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5003,,No,projects.osd.noaa.gov,yes,yes,no,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5005,,No,satelliteconferences.noaa.gov,yes,yes,no,no,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5007,,Yes,http://www.cio.noaa.gov/services_programs/pra.html,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5009,,Yes,http://www.cio.noaa.gov/services_programs/pia.html,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5011,,Yes,http://www.cio.noaa.gov/services_programs/info_quality.html,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5013,,No,www.cio.noaa.gov/NOAALink/index.html,no,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5015,,No,oceanservice.noaa.gov,no,no,yes,yes,yes,http://m.ocean.noaa.gov,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5017,,No,oceantoday.noaa.gov,no,no,yes,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5019,,No,ioos.noaa.gov,yes,yes,no,yes,yes,None,no,yes,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5021,,No,www.csc.noaa.gov,yes,no,yes,yes,yes,"Hawaii Tsunamim INformation Service; https://",no,yes,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5023,,No,www.marinecadastre.gov,yes,no,yes,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5025,,No,CoastalScience.noaa.gov,yes,yes,yes,yes,yes,None,yes,yes,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5027,,No,"restoreactscienceprogram. noaa.gov",no,no,yes,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5029,,No,nbi.noaa.gov,yes,yes,no,yes,yes,None,yes,yes,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5031,,No,geodesy.noaa.gov,yes,yes,no,yes,yes,http://storms.ngs.noaa.gov,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5033,,No,historicalcharts.noaa.gov,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5035,,No,nowcoast.noaa.gov,yes,no,no,no,no,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5037,,No,ocsdata.ncd.noaa.gov/bookletchart,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5039,,Yes,http://www.nauticalcharts.noaa.gov/csdl/encdirect_met.html,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5041,,No,www.coastalindicators.noaa.gov,no,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5043,,No,www.coastalmanagement.noaa.gov,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5045,,No,www.coastalsmartgrowth.noaa.gov,no,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5047,,No,www.coralreef.gov,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5049,,No,www.coralreef.noaa.gov,yes,no,yes,yes,yes,None,no,yes,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5051,,No,www.estuaries.noaa.gov,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5053,,No,www.nerrs.noaa.gov,yes,no,no,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5055,,No,sanctuaries.noaa.gov,no,no,yes,yes,yes,None,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5057,,No,response.restoration.noaa.gov,yes,no,yes,yes,yes,None,no,yes,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5059,,No,montereybay.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5061,,No,channelislands.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5063,,No,cordellbank.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5065,,No,farallones.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5067,,No,americansamoa.noaa.gov/,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5069,,No,hawaiihumpbackwhale.noaa.gov/,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5071,,No,www.papahanaumokuakea.gov/,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5073,,No,olympiccoast.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5075,,No,thunderbay.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5077,,No,stellwagen.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5079,,No,graysreef.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5081,,No,monitor.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5083,,No,floridakeys.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000351100,925,"	006","Department of Commerce",5085,,No,flowergarden.noaa.gov,yes,no,yes,yes,yes,No,no,no,02/02/2016,22:34:18
006-000380400,711,"	006","Department of Commerce",1157,,Yes,http://data1.gfdl.noaa.gov/,yes,yes,no,no,yes,None,yes,yes,02/02/2016,22:34:41
006-000380400,711,"	006","Department of Commerce",1159,,Yes,http://rdhpcs.noaa.gov/boulder/,no,no,no,yes,no,None,yes,yes,02/02/2016,22:34:41
006-000380400,711,"	006","Department of Commerce",1161,,Yes,http://www.ncrc.gov/computing-resources/gaea/,no,no,no,yes,no,None,yes,yes,02/02/2016,22:34:41
006-000380400,711,"	006","Department of Commerce",1163,,Yes,http://www.cio.noaa.gov/cio_divisions.html,no,no,no,yes,no,None,yes,yes,02/02/2016,22:34:41
006-000400100,648,"	006","Department of Commerce",1035,,Yes,http://Factfinder2.census.gov,yes,no,no,no,no,,no,yes,03/30/2016,19:11:45
006-000400100,648,"	006","Department of Commerce",1037,,No,www.census.gov/developers,no,yes,no,no,no,,no,yes,03/30/2016,19:11:45
006-000400100,648,"	006","Department of Commerce",1039,,No,www.census.gov/acs/www,no,no,no,yes,no,,no,yes,03/30/2016,19:11:45
006-000400100,648,"	006","Department of Commerce",4877,,No,www2.census.gov/acs,yes,no,yes,no,no,,no,yes,03/30/2016,19:11:45
006-000400300,724,"	006","Department of Commerce",1041,,Yes,http://factfinder2.census.gov,yes,no,no,yes,no,,no,no,02/03/2016,17:13:34
006-000400700,715,"	006","Department of Commerce",733,,Yes,http://www.census.gov/foreign-trade/,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",735,,Yes,http://www.census.gov/foreign-trade/data/index.html,yes,no,no,no,no,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",737,,Yes,http://www.census.gov/foreign-trade/statistics/historical/,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",739,,Yes,http://www.census.gov/manufacturing/m3/about_the_surveys/index.html,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",741,,Yes,http://www.census.gov/manufacturing/m3/index.html,yes,no,no,no,no,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",743,,Yes,http://www.census.gov/construction/c30/about_the_survey.html,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",745,,Yes,http://www.census.gov/construction/c30/c30index.html,yes,no,no,no,no,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",747,,Yes,http://www.census.gov/econ/,no,no,no,yes,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",749,,Yes,http://www.census.gov/econ/progoverview.html,no,no,no,yes,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",751,,Yes,http://www.census.gov/econ/survey.html,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",753,,No,http://www.census.gov/econ/census07/,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",755,,Yes,http://www.census.gov/govs/,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",757,,Yes,http://www.census.gov/govs/cog/,yes,no,no,no,no,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",759,,No,http://www.census.gov/govs/cog2012/,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",761,,Yes,http://www.census.gov/econ/census/,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",763,,No,http://www.census.gov/econ/census/preview_forms/,no,no,no,no,no,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",765,,Yes,http://bhs.econ.census.gov/bhs/index.html,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",767,,Yes,http://www.census.gov/econ/economywide.html,no,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",769,,Yes,http://www.census.gov/cgi-bin/briefroom/BriefRm,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",771,,Yes,http://directorsblog.blogs.census.gov/,no,no,yes,yes,no,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",773,,Yes,http://www.youtube.com/watch?feature&#61;player_embedded&amp;v&#61;KdkcNJ3FwgE,no,no,yes,yes,no,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",775,,Yes,"http://www.youtube.com/playlist?list&#61;PL990EC38D8CCA1C25&amp;feature&#61;plc p",no,no,yes,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",777,,No,http://www.census.gov/multimedia/www/videos/stats_in_action.php,no,no,yes,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",779,,Yes,http://www.census.gov/mobile/,no,yes,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",781,,Yes,https://explore.data.gov/Construction-and-Housing/Construction-Spending/9idb-srhc,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",783,,Yes,https://explore.data.gov/Business-Enterprise/Economic-Indicator-Database-Search/phxx-bsp6,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",785,,Yes,https://explore.data.gov/Foreign-Commerce-and-Aid/U-S-International-Trade-in-Goods-and-Services/p84k-yq8b,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",787,,Yes,https://explore.data.gov/State-and-Local-Government-Finances-and-Employment/Census-of-Governments/wknb-7xa7,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",789,,Yes,https://explore.data.gov/Business-Enterprise/Economic-Indicator-Database-Search/phxx-bsp6,yes,no,no,no,yes,,,,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4879,,Yes,http://www.census.gov/foreign-trade/,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4881,,Yes,http://www.census.gov/foreign-trade/data/index.html,yes,no,no,no,no,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4883,,Yes,http://www.census.gov/foreign-trade/statistics/historical/,yes,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4885,,Yes,http://www.census.gov/manufacturing/m3/about_the_surveys/index.html,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4887,,Yes,http://www.census.gov/manufacturing/m3/index.html,yes,no,no,no,no,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4889,,Yes,http://www.census.gov/construction/c30/about_the_survey.html,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4891,,Yes,http://www.census.gov/construction/c30/c30index.html,yes,no,no,no,no,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4893,,Yes,http://www.census.gov/econ/,no,no,no,yes,yes,http://www.census.gov/mobile/,yes,yes,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4895,,Yes,http://www.census.gov/econ/progoverview.html,no,no,no,yes,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4897,,Yes,http://www.census.gov/econ/survey.html,yes,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4901,,Yes,http://www.census.gov/govs/,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4903,,Yes,http://www.census.gov/govs/cog/,yes,no,no,no,no,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4905,,No,http://www.census.gov/govs/cog2012/,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4907,,Yes,http://www.census.gov/econ/census/,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4909,,Yes,http://www.census.gov/econ/census/about/forms_2.html,no,no,no,no,no,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4911,,Yes,http://bhs.econ.census.gov/bhs/index.html,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4913,,Yes,http://www.census.gov/econ/economywide.html,no,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4915,,Yes,http://www.census.gov/cgi-bin/briefroom/BriefRm,yes,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4917,,Yes,http://directorsblog.blogs.census.gov/,no,no,yes,yes,no,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4919,,Yes,http://www.youtube.com/watch?feature&#61;player_embedded&amp;v&#61;KdkcNJ3FwgE,no,no,yes,yes,no,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4921,,Yes,"http://www.youtube.com/playlist?list&#61;PL990EC38D8CCA1C25&amp;feature&#61;plc p",no,no,yes,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4923,,No,http://www.census.gov/multimedia/www/videos/stats_in_action.php,no,no,yes,no,yes,,no,no,02/03/2016,17:13:45
006-000400700,715,"	006","Department of Commerce",4925,,Yes,http://www.census.gov/econ/currentdata/,yes,no,no,no,yes,,no,no,02/03/2016,17:13:45
006-000400800,716,"	006","Department of Commerce",1493,,Yes,http://www.census.gov/sipp/index.html,yes,no,no,no,no,,yes,yes,02/03/2016,16:13:07
006-000400800,716,"	006","Department of Commerce",1495,,Yes,http://www.census.gov/acs,yes,no,no,no,no,,yes,yes,02/03/2016,16:13:07
006-000400900,678,"	006","Department of Commerce",791,,Yes,http://www.census.gov/geo/www/,yes,no,yes,yes,no,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",793,,No,www.archives.gov/federal-register/executive-orders/pdf/12906.pdf,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",795,,Yes,http://www.gpo.gov/fdsys/pkg/FR-1995-11-27/pdf/95-28854.pdf,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",801,,No,http://www.census.gov/privacy/data_protection/title_13_-_protection_of_confidential_information.html,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",803,,Yes,http://www.whitehouse.gov/omb/circulars_a016_rev/,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",805,,Yes,http://www.fgdc.gov/,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",807,,Yes,http://www.fgdc.gov/geospatial-lob/,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",809,,Yes,http://www.fgdc.gov/nsdi-initiatives,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",811,,Yes,http://geonames.usgs.gov/,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",813,,Yes,http://services.nationalmap.gov/ArcGIS/rest/services/transportation/MapServer,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",815,,Yes,http://catalog.data.gov/dataset?organization_type&#61;County+Government#topic&#61;counties_navigation,yes,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",817,,Yes,http://www.oig.doc.gov/OIGPublications/OSE-18599.pdf,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
006-000400900,678,"	006","Department of Commerce",823,,Yes,http://www.fsa.usda.gov/Internet/FSA_File/naip_2009_info_final.pdf,no,no,no,no,yes,,no,no,02/03/2016,17:43:13
