Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","26919","","Awarded","4732","GST0012AJ0140","GSQFOBBPA100003","4735","","yes","yes","Yes","CAPGEMINI GOVERNMENT SOLUTIONS LLC","","4.305046","Time and Materials","","05/23/2014","08/26/2014","U","IGF::OT::IGF. IV&V SERVICES IN SUPPORT OF USDA. THIS MOD PROVIDES INCREMENTAL FUNDING.","123415","4732","0","2014-06-26 09:26:11","2014-06-26 09:26:11"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","31731","","Awarded","1205","AG3142K140036","AG3142B120011","1205","","yes","no","Yes","CARAHSOFT TECHNOLOGY CORPORATION","","6.404401","Firm Fixed Price","","04/30/2014","12/31/2014","U","USDA ENTERPRISE MAINTENANCE SECURE PRODUCT SUPPORT FOR LARGE ENTERPRISE (SPSLE).  THIS IS AN IAS REQUEST FOR SERVICES/SUPPORT FOR SAP MAINTENANCE.","123413","1205","0","2014-06-26 09:26:11","2014-06-26 09:26:11"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","36339","","Awarded","4732","GST0013AJ0110","GSTFMGBPA100001","4735","","yes","no","Yes","SYSTEMS RESEARCH AND APPLICATIONS CORPORATION","","5.922256","Time and Materials","","02/10/2014","03/29/2014","U","IGF::OT::IGF PROCURE O&M SUPPORT FOR THE FSA'S MIDAS SOLUTION IN ORDER TO PROVIDE SYSTEM AVAILABILITY, STABILITY, AND DATA INTEGRITY.","100323","4732","0","2014-03-18 11:41:37","2014-03-18 17:02:45"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","36343","","Awarded","4732","GST0511BM0013","GS00Q09BGD0019","4735","5TS12100284","yes","yes","Yes","BOOZ ALLEN HAMILTON INC.","5TS12100284","19.915409","Labor Hours","","02/05/2014","11/30/2014","U","USDA FSA PARMO SUPPORT SERVICES","100335","4732","0","2014-03-18 17:02:45","2014-03-18 17:02:45"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","36345","","Awarded","4732","GST0510BM0139","GS00Q09BGD0048","4735","5TS12100253","yes","yes","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","5TS12100253","12.147422","Time and Materials","","05/21/2014","09/23/2014","U","USDA FSA ENTERPRISE ARCHITECTURE SERVICES","123417","4735","0","2014-06-26 09:26:11","2014-06-26 09:26:11"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","36347","","Awarded","12D2","AG3151D130094","AG3151C130015","12D2","","yes","yes","Yes","MILVETS SYSTEMS TECHNOLOGY, INC.","","2.846754","Labor Hours","","03/13/2014","11/08/2014","U","IGF::OT::IGFT-FAD MIDAS TASK ORDER","100337","12D2","0","2014-03-18 17:02:45","2014-03-18 17:02:45"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","38037","","Awarded","4732","GSQ0014AJ0005","GSTFMGBPA100001","4735","","yes","yes","Yes","SYSTEMS RESEARCH AND APPLICATIONS CORPORATION","","23.297570","Time and Materials","","05/23/2014","01/31/2015","U","IGF::OT::IGF. MIDAS SI BLUEPRINTING UPDATE","123419","4732","0","2014-06-26 09:26:12","2014-06-26 09:26:12"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","39263","","Awarded","12D2","AG3151K140019","AG3142B120011","1205","","yes","no","Yes","CARAHSOFT TECHNOLOGY CORPORATION","","1.008969","Firm Fixed Price","","03/14/2014","03/14/2015","U","IGF::CT::IGF","110231","12D2","0","2014-04-29 13:41:20","2014-04-29 13:41:20"
"005-000001870","225","005","Department of Agriculture","Farm Program Modernization (MIDAS) #097","39997","","Awarded","1406","IND14PB00270","IND09AP60069","1406","","yes","yes","Yes","DELOITTE CONSULTING LLP","","5.500000","Firm Fixed Price","","05/24/2014","02/06/2015","U","IGF::OT::IGF ORGANIZATIONAL CHANGE MANAGEMENT SERVICES AND SUPPORT TO THE PROJECT MANAGEMENT OFFICE UNDER THE MIDAS PROJECT","123421","1406","0","2014-06-26 09:26:12","2014-06-26 09:26:12"
"005-000000231","1295","005","Department of Agriculture","USDA Enterprise Telecommunications Shared Services","39267","","Awarded","","AG-3144-D-14-0064","","","","yes","yes","Yes","ACE INFO SOLUTIONS, INC.","","1.086057","Firm Fixed Price","","03/26/2014","03/31/2019","U","IGF::OT::IGFUSDA/ENS NETWORK MANAGEMENT SUPPORT SERVICES (NMSS) IN SUPPORT OF THE UNIFIED TELECOMMUNICATIONS NETWORK-NEXT GENERATION (UTN-NG), USDA OCIO ENS","110237","1205","0","2014-04-29 14:11:12","2014-04-29 14:11:12"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33067","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0018","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","FMMI NUMBER UPDATED","99861","12E3","","2013-10-21 11:30:22","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33069","","Awarded","1200","TBD","TBD-2013-71","1200","","yes","yes","No","","","","","","","","","","","","","2013-08-20 18:36:40",""
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33071","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0061","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99867","12E3","","2013-11-25 09:50:02","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","34211","","Awarded","1200","AG-31ME-C-10-0018","TBD-2013-64","1200","","yes","yes","Yes","VSOLVIT LLC","AG-31ME-S-10-0004","0.000003","Firm Fixed Price","","07/22/2013","01/01/1970","U","EXERCISE OPTION PERIOD 2 FROM AUGUST 1, 2012 THRU JULY 31, 2013","64983","12E3","","2013-09-10 16:11:05","2013-09-11 15:18:43"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","35799","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0055","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99855","12E3","","2013-10-21 11:30:24","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","35801","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0043","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99877","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","35803","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-C-11-0046","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99873","12E3","","2013-10-21 11:30:24","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","35805","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0040","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99857","12E3","","2014-03-18 15:34:35","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","35807","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0062","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","FMMI NUMBER UPDATED","99875","12E3","","2013-10-21 11:30:24","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36277","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0046","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99885","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36279","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0048","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99881","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36281","","Awarded","1200","AG-31ME-C-09-0021","AG-31ME-C-09-0021","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","08/26/2013","01/01/1970","U","IDIQ CONTRACT -- GUARANTEED LOAN SYSTEM (GLS) MAINTENANCE AND ENHANCEMENT, SOLICITATION NO. AG-31ME-S-09-0003 -- FUNDING CODE PJ, ACCT # 91M7100PJ, BOC # 2500, POC G ESCHMANN, COMMIT","99851","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36285","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0051","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99869","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36287","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-C-11-0046","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99887","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36289","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0050","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99883","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36291","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0054","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","FMMI NUMBER UPDATED","99879","12E3","","2013-11-25 09:50:02","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36293","","Awarded","1200","AG-31ME-C-09-0021","AG-31ME-C-09-0021","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","08/26/2013","01/01/1970","U","IDIQ CONTRACT -- GUARANTEED LOAN SYSTEM (GLS) MAINTENANCE AND ENHANCEMENT, SOLICITATION NO. AG-31ME-S-09-0003 -- FUNDING CODE PJ, ACCT # 91M7100PJ, BOC # 2500, POC G ESCHMANN, COMMIT","99853","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36295","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0031","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","FMMI NUMBER UPDATED","99891","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36297","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0031","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99889","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36299","","Awarded","1200","AG-31ME-D-09-0026","AG-31ME-D-13-0038","1200","","yes","yes","Yes","QFLOW SYSTEMS LLC","","0.000005","Firm Fixed Price","","09/12/2013","09/17/2014","U","IDIQ CONTRACT DOCUMENT MANAGEMENT SYSTEM (DMS)/DATA IMAGING HARDWARE&SOFTWARE MANAGEMENT. TRAINING&SUPPORT, AG-31ME-S-09-0006 -- FUNDING CODE RH, ACCT # 91M7100RH, BOC # 2500, POC K. ANDERSON, COMMIT","99913","12E3","0","2014-03-18 16:30:00","2014-03-18 16:30:00"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36301","","Awarded","1200","AG-31ME-D-09-0026","AG-31ME-D-13-0038","1200","","yes","yes","Yes","QFLOW SYSTEMS LLC","","0.000005","Firm Fixed Price","","09/12/2013","09/17/2014","U","IDIQ CONTRACT DOCUMENT MANAGEMENT SYSTEM (DMS)/DATA IMAGING HARDWARE&SOFTWARE MANAGEMENT. TRAINING&SUPPORT, AG-31ME-S-09-0006 -- FUNDING CODE RH, ACCT # 91M7100RH, BOC # 2500, POC K. ANDERSON, COMMIT","99917","12E3","0","2014-03-18 16:30:00","2014-03-18 16:30:00"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36305","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0049","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99895","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36307","","Awarded","1200","AG-31ME-D-09-0026","AG-31ME-D-13-0038","1200","","yes","yes","Yes","QFLOW SYSTEMS LLC","","0.000005","Firm Fixed Price","","09/12/2013","09/17/2014","U","IDIQ CONTRACT DOCUMENT MANAGEMENT SYSTEM (DMS)/DATA IMAGING HARDWARE&SOFTWARE MANAGEMENT. TRAINING&SUPPORT, AG-31ME-S-09-0006 -- FUNDING CODE RH, ACCT # 91M7100RH, BOC # 2500, POC K. ANDERSON, COMMIT","99919","12E3","0","2014-03-18 16:30:00","2014-03-18 16:30:00"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36309","","Awarded","1200","AG-31ME-D-09-0026","AG-31ME-D-13-0038","1200","","yes","yes","Yes","QFLOW SYSTEMS LLC","","0.000005","Firm Fixed Price","","09/12/2013","09/17/2014","U","IDIQ CONTRACT DOCUMENT MANAGEMENT SYSTEM (DMS)/DATA IMAGING HARDWARE&SOFTWARE MANAGEMENT. TRAINING&SUPPORT, AG-31ME-S-09-0006 -- FUNDING CODE RH, ACCT # 91M7100RH, BOC # 2500, POC K. ANDERSON, COMMIT","99915","12E3","0","2014-03-18 16:30:00","2014-03-18 16:30:00"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36311","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0031","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99893","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36313","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0065","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","FMMI NUMBER UPDATED","99897","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36319","","Awarded","1200","AG-31ME-C-13-0009","AG-31ME-C-13-0009","1200","","yes","yes","Yes","PITNEY BOWES SOFTWARE INC.","","0.099500","Firm Fixed Price","","09/28/2013","01/01/1970","U","IGF::OT::IGF ESDDD-13-069 - PITNEY BOWES TECHNICAL SUPPORT FOR COTS SOFTWARE - FUND CODE PZ, ACCT # 31M7100PZ, BOC # 2500, POC JANET HAVELKA","99911","12E3","","2014-02-27 13:43:08","2014-03-18 16:30:00"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36321","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0063","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","FMMI NUMBER UPDATED","99903","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36323","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0069","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99899","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","36325","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0063","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99901","12E3","","2014-02-27 13:43:08","2014-03-18 16:29:59"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","37547","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0067","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","12/24/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","99905","12E3","","2014-02-27 13:43:09","2014-03-18 16:29:59"
"005-000000098","394","005","Department of Agriculture","Forest Service Computer Base","21955","","Awarded","1406","IND11PA40010","GS35F4984H","1406","N10PS40116","","no","Yes","INTERNATIONAL BUSINESS MACHINE","GSA N10PS40116","0.000000","Order Dependent (IDV only)","","08/01/2013","01/01/1970","U","US FOREST SERVICE IAEMS SUPPORT BLANKET PURCHASE AGREEMENT","99935","1406","","2011-09-16 17:10:07","2014-03-18 16:34:48"
"005-000000098","394","005","Department of Agriculture","Forest Service Computer Base","21956","","Awarded","1406","IND11PC40028","","","D10PS40031","","no","Yes","SNAP, INC.","D10PS40031","0.000000","Labor Hours","","08/01/2013","01/01/1970","U","COMPUTING INFRASTRUCTURE SUPPORT","99937","1406","","2012-02-29 13:07:26","2014-03-18 16:34:48"
"005-000000098","394","005","Department of Agriculture","Forest Service Computer Base","21957","","Awarded","12C2","AG7604C100001","GS35F0133L","4730","AG7604S080004","","no","Yes","GLACIER TECHNOLOGIES, LLC","","","Firm Fixed Price","","11/15/2013","01/01/1970","U","SERVER REQIREMENTS CONTRACT.","99939","12C2","","2013-09-13 13:20:26","2014-03-18 16:34:48"
"005-000000098","394","005","Department of Agriculture","Forest Service Computer Base","21961","","Awarded","F730","GS00T07NSD0008","AG3142D100465","3142","","","no","Yes","MCI COMMUNICATIONS SERVICES INCORPORATED","","","Fixed Price with Economic Price Adjustment","","01/22/2014","01/01/1970","U","GSA NETWORX TELECOMM ACQUISITION","99941","4735","","2013-09-13 13:20:26","2014-03-18 16:34:48"
"005-000000098","394","005","Department of Agriculture","Forest Service Computer Base","21962","","Awarded","F730","GS00T07NSD0007","AG3142D100036","3142","","","no","Yes","A T AND T CORPORATION (4710)","","","Firm Fixed Price","","09/30/2009","01/01/1970","U","GSA NETWORX TELECOMMUNICATIONS ACQUISITION","99943","4735","","2013-09-13 13:20:26","2014-03-18 16:34:48"
"005-000000098","394","005","Department of Agriculture","Forest Service Computer Base","21963","","Awarded","F730","GS00T07NSD0039","AG3142D100039","3142","","","no","Yes","SPRINT SOLUTIONS INCORPORATED","","","Firm Fixed Price","","03/12/2013","01/01/1970","U","GSA NETWORX TELECOMMUNICATIONS ACQUISITION","99945","4735","","2013-09-13 13:20:26","2014-03-18 16:34:48"
"005-000000098","394","005","Department of Agriculture","Forest Service Computer Base","21964","","Awarded","1406","IND11PA40011","GS35F4702G","1406","N10PS40117","","no","Yes","EER SYSTEMS, INC","","0.000000","Order Dependent (IDV only)","","05/31/2012","01/01/1970","U","MODIFICATION TO REDACT NON RELEVANT ATTACHMENTS","99947","1406","","2011-09-16 17:10:07","2014-03-18 16:34:48"
