Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"429-000001012","129","429","Nuclear Regulatory Commission","Infrastructure Services and Support (ISS)","Published Agency Strategic Plan","2437","3","http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr1614/v5/sr1614v5.pdf","Yes","03/26/2013","11:09:35"
"012-999990020","130","012","Department of Labor","Benefits.gov","Legislative Mandate","1419","1","http://www.whitehouse.gov/omb/egov","Yes","09/13/2012","15:26:59"
"012-999990020","130","012","Department of Labor","Benefits.gov","Presidential Priority","1421","4","http://www.cio.gov/documents/25-Point-Implementation-Plan-to-Reform-FederalIT.pdf","No","09/13/2012","15:26:59"
"012-000002015","132","012","Department of Labor","Integrated Federal Employees' Compensation System (iFECS)","Legislative Mandate","3689","1","http://www.dol.gov/owcp/dfec/regs/statutes/feca.htm","Yes","09/25/2013","09:09:48"
"012-000002015","132","012","Department of Labor","Integrated Federal Employees' Compensation System (iFECS)","Audit Finding Resolution","3691","2","www.oig.dol.gov/public/reports/oa/2012/22-12-001-04-431.pdf","Yes","09/25/2013","09:09:49"
"012-000002015","132","012","Department of Labor","Integrated Federal Employees' Compensation System (iFECS)","Published Agency Strategic Plan","2449","3","http://www.dol.gov/owcp/OWCP-STRATPLAN-2012-2016.pdf","Yes","03/27/2013","15:57:57"
"012-000002015","132","012","Department of Labor","Integrated Federal Employees' Compensation System (iFECS)","Presidential Priority","3693","4","http://www.dol.gov/owcp/dfec/power/index.htm","Yes","09/25/2013","09:09:50"
"024-000009102","134","024","Department of Homeland Security","A&O - Homeland Security Information Network (HSIN)","Legislative Mandate","603","100","http://www.dhs.gov/x...05_enr.pdf;  http://www.gpo.gov/fdsys/pkg/PLAW-109publ295/pdf/PLAW-109publ295.pdf; http://www.gpo.gov/fdsys/pkg/PLAW-109publ295/pdf/PLAW-109publ295.pdf","No","09/12/2012","13:53:09"
"024-000009102","134","024","Department of Homeland Security","A&O - Homeland Security Information Network (HSIN)","Published Agency Strategic Plan","605","300","http://www.dhs.gov/xlibrary/assets/qhsr_report.pdf","Yes","09/12/2012","13:53:09"
"024-000009102","134","024","Department of Homeland Security","A&O - Homeland Security Information Network (HSIN)","Presidential Priority","607","400","http://www.fema.gov/presidential-policy-directive-8-national-preparedness","No","09/12/2012","13:53:09"
"024-000009104","135","024","Department of Homeland Security","A&O - Common Operational Picture (COP)","Legislative Mandate","601","100","http://thomas.loc.gov/cgi-bin/bdquery/zd109:S3721:","Yes","09/12/2012","13:53:01"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure","Legislative Mandate","595","100","http://www.ntia.doc.gov/report/2001/alternative-frequencies-use-public-safety-systems; http://www.cio.gov/pages.cfm/page/The-Federal-Data-Center-Consolidation-Initiative","Yes","09/12/2012","13:35:09"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure","Other Requirement","599","500","http://intelligence.senate.gov/laws/pl11053.pdf","Yes","09/12/2012","13:35:09"
"024-000005439","138","024","Department of Homeland Security","ICE - IT Infrastructure","Presidential Priority","597","400","http://www.dhs.gov/xabout/laws/gc_1217616624097.shtm","Yes","09/12/2012","13:35:09"
"024-000001080","139","024","Department of Homeland Security","ICE - Federal Financial Management System (FFMS)","Legislative Mandate","2553","100","www.whitehouse.gov/omb/financial_ffs_ffmia","Yes","09/10/2013","10:45:12"
"024-000005536","140","024","Department of Homeland Security","ICE - Enforcement Information Sharing (EIS)","Legislative Mandate","887","100","http://www.nctc.gov/docs/pl108_458.pdf","Yes","09/12/2012","15:15:32"
"024-000005397","141","024","Department of Homeland Security","ICE - Electronic Health Record (EHR) System","Other Requirement","1247","500","http://www.oig.dhs.gov/assets/Mgmt/OIG_08-52_Jun08.pdf; http://www.gpo.gov/fdsys/pkg/CRPT-112srpt74/pdf/CRPT-112srpt74.pdf","No","09/13/2012","11:43:25"
"024-000005363","143","024","Department of Homeland Security","ICE - Student and Exchange Visitor Information System (SEVIS)","Legislative Mandate","1355","100","http://www.dhs.gov/xabout/laws/law_regulation_rule_0011.shtm","Yes","09/13/2012","14:49:58"
"024-000009538","144","024","Department of Homeland Security","NPPD - NS/EP PTS","Published Agency Strategic Plan","2555","300","http://dhsconnect.dhs.gov/org/comp/plcy/spar/Documents/dhs-strategic-plan-fy-2012-2016.pdf","No","09/10/2013","10:45:38"
"024-000009538","144","024","Department of Homeland Security","NPPD - NS/EP PTS","Other Requirement","917","500","1) http://www.fas.org/irp/offdocs/nspd/nspd-51.htm","No","09/12/2012","15:29:04"
"024-000009538","144","024","Department of Homeland Security","NPPD - NS/EP PTS","Presidential Priority","915","400","1) https://www.federalregister.gov/articles/2012/07/11/2012-17022/assignment-of-national-security-and-emergency-preparedness-communications-functions","No","09/12/2012","15:29:04"
"024-000009508","145","024","Department of Homeland Security","NPPD - National Cybersecurity & Protection System (NCPS)","Presidential Priority","909","400","N/A","No","09/12/2012","15:26:25"
"024-000009520","146","024","Department of Homeland Security","NPPD - ISCP (Infrastructure Security Compliance) - CSAT","Legislative Mandate","1497","100","http://www.uscis.gov/ilink/docView/6CFR/HTML/6CFR/0-0-0-1/0-0-0-3875.html","No","09/13/2012","16:00:40"
"024-000009520","146","024","Department of Homeland Security","NPPD - ISCP (Infrastructure Security Compliance) - CSAT","Published Agency Strategic Plan","1499","300","http://www.uscis.gov/ilink/docView/6CFR/HTML/6CFR/0-0-0-1/0-0-0-3875.html","No","09/13/2012","16:00:40"
"024-000009560","151","024","Department of Homeland Security","NPPD - OBIM - Automated Biometric Identification System (IDENT)","Legislative Mandate","785","100","http://www.gpo.gov/fdsys/pkg/PLAW-106publ215/pdf/PLAW-106publ215.pdf  http://www.gpo.gov/fdsys/pkg/PLAW-107publ56/pdf/PLAW-107publ56.pdf  http://www.gpo.gov/fdsys/pkg/PLAW-107publ173/pdf/PLAW-107publ173.pdf  http://www.gpo.gov/fdsys/pkg/STATUTE-118/pdf/STATUTE-118-Pg3638.pdf  http://www.gpo.gov/fdsys/pkg/PLAW-110publ53/pdf/PLAW-110publ53.pdf","Yes","09/10/2013","10:56:38"
"024-000009560","151","024","Department of Homeland Security","NPPD - OBIM - Automated Biometric Identification System (IDENT)","Published Agency Strategic Plan","2587","300","https://insideobim.dhs.gov/homepage/Resources/PLAN_OBIMStratPlan1418_Final.pdf","No","09/10/2013","10:56:38"
"024-000009560","151","024","Department of Homeland Security","NPPD - OBIM - Automated Biometric Identification System (IDENT)","Presidential Priority","787","400","https://www.hsdl.org/view&did=441949  https://www.hsdl.org/view&did=449327  https://www.hsdl.org/view&did=449575  https://www.hsdl.org/view&did=486560","Yes","09/10/2013","10:56:39"
"024-000009561","152","024","Department of Homeland Security","CBP - OBIM - Arrival and Departure Information System (ADIS)","Legislative Mandate","775","100","http://www.gpo.gov/f...ubl215.pdf","Yes","09/10/2013","10:56:32"
"024-000009561","152","024","Department of Homeland Security","CBP - OBIM - Arrival and Departure Information System (ADIS)","Presidential Priority","777","400","https://www.hsdl.org...did=441949","No","09/10/2013","10:56:32"
"024-000000591","154","024","Department of Homeland Security","DHS - Infrastructure Transformation Program (ITP)","Published Agency Strategic Plan","2567","300","http://www.dhs.gov/xlibrary/assets/qhsr_report.pdf","Yes","09/10/2013","10:48:56"
"024-000001226","155","024","Department of Homeland Security","DHS - HR IT","Legislative Mandate","2581","100"," www.fema.gov/pdf/about/offices/fcd1.pdf","No","09/10/2013","10:56:10"
"024-000001226","155","024","Department of Homeland Security","DHS - HR IT","Published Agency Strategic Plan","2583","300","http://dhsconnect.dhs.gov/org/comp/mgmt/dhshr/hr/Documents/HRIT","No","09/10/2013","10:56:10"
"024-000001226","155","024","Department of Homeland Security","DHS - HR IT","Presidential Priority","2585","400","http://www.dol.gov/owcp/dfec/power/","Yes","09/10/2013","10:56:10"
"024-000001110","157","024","Department of Homeland Security","DHS - Homeland Secure Data Network (HSDN)","Legislative Mandate","1293","100","http://www.gpo.gov/fdsys/pkg/CRPT-108hrpt796/pdf/CRPT-108hrpt796.pdf","Yes","09/13/2012","13:14:19"
"024-000001110","157","024","Department of Homeland Security","DHS - Homeland Secure Data Network (HSDN)","Other Requirement","2569","500","http://www.dhs.gov/xlibrary/assets/mgmt/mgmt-classified-national-security-program-implementation-directive.pdf","Yes","09/10/2013","10:49:08"
"024-000001110","157","024","Department of Homeland Security","DHS - Homeland Secure Data Network (HSDN)","Presidential Priority","1295","400","http://www.gpo.gov/fdsys/pkg/DCPD-201100732/pdf/DCPD-201100732.pdf  http://ise.gov/sites/default/files/2012infosharingstrategy.pdf","Yes","09/10/2013","10:49:07"
"024-000007127","161","024","Department of Homeland Security","FEMA - NFIP Information Technology Systems & Services","Legislative Mandate","2159","100","http://www.fema.gov/media-library/assets/documents/20381id=4429","Yes","03/11/2014","12:02:04"
"024-000007127","161","024","Department of Homeland Security","FEMA - NFIP Information Technology Systems & Services","Published Agency Strategic Plan","3947","300","http://www.dhs.gov/xlibrary/assets/dhs-strategic-plan-fy-2012-2016.pdf","Yes","03/11/2014","12:02:04"
"024-000007101","162","024","Department of Homeland Security","FEMA - Web Integrated Financial Management Information System (WebIFMIS)","Legislative Mandate","763","100","http://www.govtrack.us/congress/bills/109/s3721","Yes","09/12/2012","14:32:45"
"024-000007101","162","024","Department of Homeland Security","FEMA - Web Integrated Financial Management Information System (WebIFMIS)","Published Agency Strategic Plan","2551","300","http://www.dhs.gov/quadrennial-homeland-security-review-qhsr","Yes","09/10/2013","10:45:03"
"024-000007101","162","024","Department of Homeland Security","FEMA - Web Integrated Financial Management Information System (WebIFMIS)","Presidential Priority","765","400","http://finance.performance.gov/initiative/increase-reliability/home","No","09/12/2012","14:32:45"
"024-000007591","163","024","Department of Homeland Security","FEMA - Infrastructure","Presidential Priority","1907","400","http://www.dhs.gov/homeland-security-presidential-directive-12","Yes","09/14/2012","10:45:16"
"024-999990130","165","024","Department of Homeland Security","FEMA - Disaster Management E-Government Initiative","Published Agency Strategic Plan","2155","300","www.fema.gov, www.dhs.gov","No","09/14/2012","16:52:35"
"024-999994100","166","024","Department of Homeland Security","FEMA - Disaster Assistance Improvement Plan (DAIP)","Legislative Mandate","767","100","http://www.gpo.gov/fdsys/pkg/PLAW-109publ295/pdf/PLAW-109publ295.pdf","Yes","09/12/2012","14:33:06"
"024-999994100","166","024","Department of Homeland Security","FEMA - Disaster Assistance Improvement Plan (DAIP)","Presidential Priority","769","400","https://www.federalregister.gov/executive-order/13411.pdf","Yes","09/12/2012","14:33:06"
"024-000007001","167","024","Department of Homeland Security","FEMA - Integrated Public Alert & Warning System (IPAWS)","Legislative Mandate","771","100","http://www.gpo.gov/fdsys/pkg/WCPD-2006-07-03/pdf/WCPD-2006-07-03-Pg1226.pdf","Yes","09/12/2012","14:33:21"
"024-000007001","167","024","Department of Homeland Security","FEMA - Integrated Public Alert & Warning System (IPAWS)","Presidential Priority","773","400","http://www.gpo.gov/fdsys/pkg/WCPD-2006-07-03/pdf/WCPD-2006-07-03-Pg1226.pdf","Yes","09/12/2012","14:33:21"
"024-000007333","168","024","Department of Homeland Security","FEMA - Logistics Supply Chain Management (LSCMS)","Legislative Mandate","1241","100","http://thomas.loc.gov/cgi-bin/query/zc109:H.R.5441.enr:","Yes","09/13/2012","11:27:38"
"024-000007333","168","024","Department of Homeland Security","FEMA - Logistics Supply Chain Management (LSCMS)","Published Agency Strategic Plan","1243","300","http://www.fema.gov/about/strategicplan2011-2014","No","09/13/2012","11:27:38"
"024-000007333","168","024","Department of Homeland Security","FEMA - Logistics Supply Chain Management (LSCMS)","Presidential Priority","1245","400","http://georgewbush-whitehouse.archives.gov/reports/katrina-lessons-learned/appendix-a.html","Yes","09/13/2012","11:27:38"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","Legislative Mandate","1079","100","www.gpo.gov/fdsys/pkg/PLAW-107publ295/pdf/PLAW-107publ295.pdf","Yes","09/10/2013","10:46:30"
"024-000005605","172","024","Department of Homeland Security","TSA - Secure Flight","Legislative Mandate","2559","100","http://www.gpo.gov/fdsys/pkg/FR-2008-10-28/html/E8-25432.htm","Yes","09/10/2013","10:46:13"
"024-000005664","173","024","Department of Homeland Security","TSA - Technology Infrastructure Modernization (TIM) Program","Legislative Mandate","1077","100","http://library.clerk.house.gov/reference-files/PPL_107_071_AviationandTransportationSecurity.pdf  http://www.gpo.gov/fdsys/pkg/PLAW-107publ295/pdf/PLAW-107publ295.pdf","Yes","09/10/2013","10:57:02"
"024-000005666","174","024","Department of Homeland Security","TSA - Information Technology Infrastructure Program (ITIP)","Published Agency Strategic Plan","1219","300","https://ishare.tsa.dhs.gov/Offices/OIT/Documents/TSA%20IT%20Strategic%20Plan%20020411.docx","No","09/10/2013","10:49:43"
"024-000005625","175","024","Department of Homeland Security","TSA - Hazmat Threat Assessment Program (HAZMAT)","Legislative Mandate","1065","100","http://www.tsa.gov/sites/default/files/publications/pdf/twic/usa_patriot_act.pdf","Yes","09/10/2013","10:45:58"
"024-000005651","177","024","Department of Homeland Security","TSA - FAMSNet (Common Operating Environment)","Other Requirement","2589","500","https://ishare.tsa.dhs.gov/Offices/OIT/Documents/TSA%20IT%20Strategic%20Plan%20FY12-FY15.pdf","No","09/10/2013","10:57:01"
