Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"024-999994100","166","024","Department of Homeland Security","FEMA - Disaster Assistance Improvement Plan (DAIP)","Presidential Priority","769","400","https://www.federalregister.gov/executive-order/13411.pdf","Yes","09/12/2012","14:33:06"
"024-000007001","167","024","Department of Homeland Security","FEMA - Integrated Public Alert & Warning System (IPAWS)","Legislative Mandate","771","100","http://www.gpo.gov/fdsys/pkg/WCPD-2006-07-03/pdf/WCPD-2006-07-03-Pg1226.pdf","Yes","09/12/2012","14:33:21"
"024-000007001","167","024","Department of Homeland Security","FEMA - Integrated Public Alert & Warning System (IPAWS)","Presidential Priority","773","400","http://www.gpo.gov/fdsys/pkg/WCPD-2006-07-03/pdf/WCPD-2006-07-03-Pg1226.pdf","Yes","09/12/2012","14:33:21"
"024-000007333","168","024","Department of Homeland Security","FEMA - Logistics Supply Chain Management (LSCMS)","Legislative Mandate","1241","100","http://thomas.loc.gov/cgi-bin/query/zc109:H.R.5441.enr:","Yes","09/13/2012","11:27:38"
"024-000007333","168","024","Department of Homeland Security","FEMA - Logistics Supply Chain Management (LSCMS)","Published Agency Strategic Plan","1243","300","http://www.fema.gov/about/strategicplan2011-2014","No","09/13/2012","11:27:38"
"024-000007333","168","024","Department of Homeland Security","FEMA - Logistics Supply Chain Management (LSCMS)","Presidential Priority","1245","400","http://georgewbush-whitehouse.archives.gov/reports/katrina-lessons-learned/appendix-a.html","Yes","09/13/2012","11:27:38"
"024-000005606","169","024","Department of Homeland Security","TSA - TSA Operating Platform (TOP)","Legislative Mandate","1081","100"," ","No","09/13/2012","07:21:13"
"024-000005606","169","024","Department of Homeland Security","TSA - TSA Operating Platform (TOP)","Published Agency Strategic Plan","1083","300","https://www.dhs.gov/xlibrary/assets/foia/mgmt_directive_0007_1_information_technology_integration_and_management.pdf","Yes","09/13/2012","07:21:13"
"024-000005628","170","024","Department of Homeland Security","TSA - Transportation Worker Identification Credential (TWIC)","Legislative Mandate","1079","100","http://www.tsa.gov/assets/pdf/MTSA.pdf","No","09/13/2012","07:20:44"
"024-000005664","173","024","Department of Homeland Security","TSA - Technology Infrastructure Modernization (TIM) Program","Legislative Mandate","1077","100","http://www.tsa.gov/assets/pdf/Aviation_and_Transportation_Security_Act_ATSA_Public_Law_107_1771.pdf","No","09/13/2012","07:19:38"
"024-000005666","174","024","Department of Homeland Security","TSA - Information Technology Infrastructure Program (ITIP)","Published Agency Strategic Plan","1219","300","http://www.tsa.dhs.gov","Yes","09/13/2012","10:17:30"
"024-000005625","175","024","Department of Homeland Security","TSA - Hazmat Threat Assessment Program (HAZMAT)","Legislative Mandate","1065","100","http://www.tsa.gov/assets/pdf/PatAct.pdf","No","09/13/2012","07:16:40"
"024-000005633","179","024","Department of Homeland Security","TSA - Transportation Vetting System","Legislative Mandate","923","100","http://www.gpo.gov/fdsys/pkg/PLAW-107publ71/html/PLAW-107publ71.htm","Yes","09/12/2012","15:29:53"
"024-000005609","181","024","Department of Homeland Security","TSA - Performance Management Information System (PMIS)","Legislative Mandate","1067","100","http://wethepeople09171787.blogspot.com/2012/07/hr-5855-department-of-homeland-security.html","Yes","09/13/2012","07:17:19"
"024-000005609","181","024","Department of Homeland Security","TSA - Performance Management Information System (PMIS)","Audit Finding Resolution","1069","200","http://www.oig.dhs.gov/assets/Mgmt/OIG_11-95_July11.pdf","No","09/13/2012","07:17:19"
"024-000005609","181","024","Department of Homeland Security","TSA - Performance Management Information System (PMIS)","Published Agency Strategic Plan","1071","300","http://www.dhs.gov/xlibrary/assets/mgmt/cfo_apr_fy2011.pdf","No","09/13/2012","07:17:19"
"024-000005609","181","024","Department of Homeland Security","TSA - Performance Management Information System (PMIS)","Other Requirement","1075","500","http://www.bts.gov/publications/pocket_guide_to_transportation/2011/","Yes","09/13/2012","07:17:19"
"024-000005609","181","024","Department of Homeland Security","TSA - Performance Management Information System (PMIS)","Presidential Priority","1073","400","http://www.whitehouse.gov/sites/default/files/uploads/agijuneupdate.pdf","Yes","09/13/2012","07:17:19"
"009-000001422","184","009","Department of Health and Human Services","ACF Expanded Federal Parent Locator Service (OCSE)","Legislative Mandate","985","319900","http://www.ssa.gov/OP_Home/ssact/title04/0453.htm","Yes","09/12/2012","16:06:22"
"009-000001422","184","009","Department of Health and Human Services","ACF Expanded Federal Parent Locator Service (OCSE)","Legislative Mandate","987","319901","http://www.acf.hhs.gov/programs/cb/laws_policies/cblaws/public_law/pl104_193/pl104_193a3.htm#sixteen","No","09/12/2012","16:06:22"
"009-000001422","184","009","Department of Health and Human Services","ACF Expanded Federal Parent Locator Service (OCSE)","Published Agency Strategic Plan","2425","324618","http://acf.hhs.gov/about/strategic-initiatives","Yes","03/25/2013","09:21:55"
"009-000001422","184","009","Department of Health and Human Services","ACF Expanded Federal Parent Locator Service (OCSE)","Published Agency Strategic Plan","989","319902","http://www.hhs.gov/secretary/about/priorities.html","No","09/12/2012","16:06:22"
"009-000001424","187","009","Department of Health and Human Services","AHRQ Medical Expenditures Panel Survey (MEPS)","Legislative Mandate","949","317962","http://meps.ahrq.gov/mepsweb/","Yes","09/12/2012","16:03:48"
"024-000009900","191","024","Department of Homeland Security","OHA - BioSurveillance Common Operating Network (BCON)","Legislative Mandate","919","100","http://intelligence.senate.gov/laws/pl11053.pdf","Yes","09/12/2012","15:29:26"
"024-000009900","191","024","Department of Homeland Security","OHA - BioSurveillance Common Operating Network (BCON)","Presidential Priority","921","400","http://georgewbush-whitehouse.archives.gov/news/releases/2007/10/20071018-10.html","Yes","09/12/2012","15:29:26"
"024-000006005","195","024","Department of Homeland Security","USCG - Nationwide Automatic Identification System (NAIS)","Legislative Mandate","1105","100","http://www.navcen.uscg.gov/pageName=NAISmain","Yes","09/13/2012","07:25:26"
"024-000006064","196","024","Department of Homeland Security","USCG - Marine Information for Safety and Law Enforcement (MISLE)","Legislative Mandate","1101","100","http://www.gpo.gov/fdsys/pkg/USCODE-2011-title46/html/USCODE-2011-title46-subtitleII-partB-chap37-sec3717.htm and http://www.gpo.gov/fdsys/pkg/USCODE-2011-title46/html/USCODE-2011-title46-subtitleII-partH-chap125.htm","Yes","09/13/2012","07:24:59"
"024-000006064","196","024","Department of Homeland Security","USCG - Marine Information for Safety and Law Enforcement (MISLE)","Audit Finding Resolution","1103","200","http://www.gpo.gov/fdsys/pkg/USCODE-2011-title46/html/USCODE-2011-title46-subtitleII-partB-chap37-sec3717.htm and http://www.gpo.gov/fdsys/pkg/USCODE-2011-title46/html/USCODE-2011-title46-subtitleII-partH-chap125.htm","Yes","09/13/2012","07:24:59"
"024-000006117","197","024","Department of Homeland Security","USCG - Interagency Operations Centers (IOC)","Legislative Mandate","1099","100","http://thomas.loc.gov/cgi-bin/bdquery/zd109:H.R.4954:","Yes","09/13/2012","07:24:40"
"024-000006010","200","024","Department of Homeland Security","USCG - Direct Access","Legislative Mandate","1359","100","http://uscode.house.gov/download/pls/10C45.txt  ;  http://uscode.house.gov/download/pls/Title_14.txt","Yes","09/13/2012","14:58:38"
"024-000006010","200","024","Department of Homeland Security","USCG - Direct Access","Published Agency Strategic Plan","1361","300","http://www.dhs.gov/xabout/gc_1283883580387.shtm","Yes","09/13/2012","14:58:38"
"024-000006010","200","024","Department of Homeland Security","USCG - Direct Access","Other Requirement","1365","500","http://www.uscg.mil/acquisition/aboutus/blueprintv5.pdf        ;      http://www.uscg.mil/hq/cg6/docs/C4IT_Strategic_Plan_FY11-15.pd","Yes","09/13/2012","14:58:38"
"024-000006010","200","024","Department of Homeland Security","USCG - Direct Access","Presidential Priority","1363","400","http://www.cio.gov/documents/Shared_Services_Strategy.pdf   ;    http://www.whitehouse.gov/sites/default/files/omb/financial/campaign-to-cut-waste.pdf     ;   http://www.whitehouse.gov/sites/default/files/omb/assets/financial_improper/11202009_improper_payments.pdf     ;      http://www.whitehouse.gov/sites/default/files/building_a_21st_century_government.pdf     ;      https://www.cio.gov/documents/25-Point-Implementation-Plan-to-Reform-Federal%20IT.pdf","No","09/13/2012","14:58:38"
"024-000006104","201","024","Department of Homeland Security","USCG - Core Accounting System (CAS) Suite","Legislative Mandate","1091","100","http://www.whitehouse.gov/omb/financial_fmfia1982","Yes","09/13/2012","07:22:57"
"024-000006115","203","024","Department of Homeland Security","USCG - CG-LIMS","Legislative Mandate","1087","100","http://govinfo.library.unt.edu/npr/library/misc/cfo.html http://www.gpo.gov/fdsys/pkg/PLAW-104publ208/pdf/PLAW-104publ208.pdf","Yes","09/13/2012","07:22:31"
"024-000006115","203","024","Department of Homeland Security","USCG - CG-LIMS","Presidential Priority","1089","400","https://www.cio.gov/documents/25-Point-Implementation-Plan-to-Reform-Federal%20IT.pdf","No","09/13/2012","07:22:31"
"024-000006343","204","024","Department of Homeland Security","USCG - C4ISR","Legislative Mandate","1263","100","http://www.dhs.gov/xabout/laws/law_regulation_rule_0011.shtm","Yes","09/13/2012","12:08:49"
"024-000006343","204","024","Department of Homeland Security","USCG - C4ISR","Published Agency Strategic Plan","1265","300","http://www.dhs.gov/xlibrary/assets/dhs-strategic-plan-fy-2012-2016.pdf","Yes","09/13/2012","12:08:49"
"024-000006343","204","024","Department of Homeland Security","USCG - C4ISR","Other Requirement","1267","500","N/A","No","09/13/2012","12:08:49"
"024-000006006","205","024","Department of Homeland Security","USCG - Asset Logistics Management Information System (ALMIS)","Legislative Mandate","1085","100","http://govinfo.library.unt.edu/npr/library/misc/cfo.html http://www.gpo.gov/fdsys/pkg/PLAW-104publ208/pdf/PLAW-104publ208.pdf","Yes","09/13/2012","07:21:43"
"024-000006375","206","024","Department of Homeland Security","USCG - Infrastructure - SWIRS","Legislative Mandate","1093","100","http://www.whitehouse.gov/omb/circulars_a130_a130trans4","Yes","09/13/2012","07:23:20"
"024-000006375","206","024","Department of Homeland Security","USCG - Infrastructure - SWIRS","Published Agency Strategic Plan","1095","300","http://www.dhs.gov/implementing-911-commission-recommendations","Yes","09/13/2012","07:23:20"
"024-000006375","206","024","Department of Homeland Security","USCG - Infrastructure - SWIRS","Presidential Priority","1097","400","http://www.whitehouse.gov/sites/default/files/omb/assets/omb/memoranda/fy2007/m07-18.pdf","Yes","09/13/2012","07:23:20"
"024-000004053","208","024","Department of Homeland Security","USSS - IT Infrastructure","Presidential Priority","1115","400","http://www.cio.gov/pages.cfm/page/FDCCI, https://www.cio.gov/documents/25-Point-Implementation-Plan-to-Reform-Federal%20IT.pdf, http://www.cio.gov/documents/Common_Approach_to_Federal_EA.pdf","No","09/13/2012","07:29:20"
"024-000004010","209","024","Department of Homeland Security","USSS - Enterprise Financial Management System (TOPS)","Legislative Mandate","1113","100","www.whitehouse.gov/omb/circulars_a127","Yes","09/13/2012","07:28:56"
"005-000001723","212","005","Department of Agriculture","AMS Infrastructure WAN and DMZ (AMSWAN)","Legislative Mandate","1757","1","N/A.","No","11/29/2012","12:33:13"
"005-000001723","212","005","Department of Agriculture","AMS Infrastructure WAN and DMZ (AMSWAN)","Audit Finding Resolution","1759","2","N/A.","No","11/29/2012","12:33:13"
"005-000001723","212","005","Department of Agriculture","AMS Infrastructure WAN and DMZ (AMSWAN)","Published Agency Strategic Plan","1761","3","N/A.","No","11/29/2012","12:33:13"
"005-000001723","212","005","Department of Agriculture","AMS Infrastructure WAN and DMZ (AMSWAN)","Other Requirement","1765","5","N/A.","No","11/29/2012","12:33:13"
"005-000001723","212","005","Department of Agriculture","AMS Infrastructure WAN and DMZ (AMSWAN)","Presidential Priority","1763","4","N/A.","No","09/14/2012","10:25:44"
"005-000001822","213","005","Department of Agriculture","APHIS Electronic Permits System (ePermits)","Audit Finding Resolution","2223","2","http://www.aphis.usda.gov/biotechnology/status.shtml","Yes","11/27/2012","17:57:17"
"005-000001822","213","005","Department of Agriculture","APHIS Electronic Permits System (ePermits)","Published Agency Strategic Plan","2225","3","http://www.aphis.usda.gov/about_aphis/downloads/APHIS_Strategic_Plan_2015.pdf","Yes","11/27/2012","17:57:17"
"005-000000093","215","005","Department of Agriculture","ATSA - Automated Timber Sale Accounting","Legislative Mandate","2247","1","N/A - ATSA is a Mainframe System.  No URLs","No","11/30/2012","11:15:18"
"005-000000093","215","005","Department of Agriculture","ATSA - Automated Timber Sale Accounting","Audit Finding Resolution","2249","2","N/A - ATSA is a Mainframe System.  No URLs","No","11/30/2012","11:15:18"
"005-000000093","215","005","Department of Agriculture","ATSA - Automated Timber Sale Accounting","Published Agency Strategic Plan","2251","3","N/A - ATSA is a Mainframe System.  No URLs","No","11/30/2012","11:15:18"
"005-000000093","215","005","Department of Agriculture","ATSA - Automated Timber Sale Accounting","Other Requirement","2255","5","N/A - ATSA is a Mainframe System.  No URLs","No","11/30/2012","11:15:18"
"005-000000093","215","005","Department of Agriculture","ATSA - Automated Timber Sale Accounting","Presidential Priority","2253","4","N/A - ATSA is a Mainframe system.  No URLs.","No","09/17/2012","17:23:53"
"005-000001231","219","005","Department of Agriculture","Consolidated Farm Loan Program Information & Delivery Systems #103","Published Agency Strategic Plan","2213","3","http://www.fsa.usda.gov/Internet/FSA_File/fsa-strategic_plan_12-16.pdfhttp://www.fsa.usda.gov/Internet/FSA_File/fsa_strategic_framework.pdf","No","11/27/2012","17:57:17"
"005-000001232","220","005","Department of Agriculture","Consolidated Financial Management Information Systems (CFMIS) #106","Legislative Mandate","1787","1","Not Applicable (N/A).","No","11/27/2012","17:57:17"
"005-000001232","220","005","Department of Agriculture","Consolidated Financial Management Information Systems (CFMIS) #106","Audit Finding Resolution","1789","2","Not Applicable (N/A).","No","11/27/2012","17:57:17"
