Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","28545","","Awarded","1200","AG-31ME-D-12-0037","AG-31ME-D-12-0037","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.399845","Firm Fixed Price","","09/24/2012","09/27/2013","U","AG-31ME-C-10-0013 (ESDDD-12-044) - AG-31ME-C-10-0013 (ESDDD-12-044) - CONTRACTOR SUPPORT FOR 4 CLP PROJECTS, PROJ A DATA ENCRYPTION, PROJ B INTEGRATE RD CONTACTS&MS OUTLOOK, PROJ C ARCHIRVE GLS DATA, PROJ D WORKFLOW ENGINE CIO SWEEP","59715","12E3","0","2013-08-20 18:36:40","2013-08-20 18:36:40"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","29369","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0007","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000002","Firm Fixed Price","","02/22/2013","01/01/1970","U","FMMI NUMBER UPDATED","33373","12E3","","2013-03-19 16:21:55","2013-03-24 19:04:52"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","29371","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-12-0040","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000002","Firm Fixed Price","","02/22/2013","01/01/1970","U","FMMI NUMBER UPDATED","33375","12E3","","2013-03-19 16:21:55","2013-03-24 19:04:52"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","29373","","Awarded","1200","AG-31ME-C-10-0016","AG-31ME-D-12-0030","1200","","yes","yes","Yes","FISERV, INC.","","0.000002","Firm Fixed Price","","09/26/2012","01/01/1970","U","EXERCISE OPTION PERIOD ONE","33377","12E3","","2013-03-20 10:31:34","2013-03-24 19:04:52"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33061","","Awarded","1200","AG-31ME-C-10-0013","TBD-2013-4.1","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","08/01/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","59717","12E3","","2013-08-20 18:36:40","2013-08-20 18:36:40"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33063","","Awarded","1200","AG-31ME-C-11-0045","AG-31ME-C-11-0045","1200","","yes","yes","Yes","UNISYS CORPORATION","","1.151217","Firm Fixed Price","","08/03/2011","01/01/1970","U","AG-31ME-C-09-0021 (ESDDD-11-040) -- GLS - CONTRACTOR SUPPORT FOR EGOV TASKS IN IMAGING THE GLS AND ASSOCIATED LOAN MAKING AND SERVICING PROCESSES -- FUNDING CODE 5D, ACCT # 11M71005D, BOC # 2500, POC MARILYN DEMING, COMMIT","59719","12E3","","2013-08-20 18:36:40","2013-08-20 18:36:40"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33065","","Awarded","1200","AG-31ME-C-10-0016","AG-31ME-D-13-0013","1200","","yes","yes","Yes","FISERV, INC.","","0.000003","Firm Fixed Price","","06/15/2013","01/01/1970","U","MAINTENANCE SERVICES","59721","12E3","","2013-08-20 18:36:40","2013-08-20 18:36:40"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33067","","Awarded","1200","AG-31ME-C-10-0013","AG-31ME-D-13-0018","1200","","yes","yes","Yes","UNISYS CORPORATION","","0.000003","Firm Fixed Price","","08/01/2013","01/01/1970","U","IDIQ IT DEVELOPMENT SERVICES","59723","12E3","","2013-08-20 18:36:40","2013-08-20 18:36:40"
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33069","","Awarded","1200","TBD","TBD-2013-71","1200","","yes","yes","No","","","","","","","","","","","","","2013-08-20 18:36:40",""
"005-000002317","832","005","Department of Agriculture","Comprehensive Loan Program","33071","","Awarded","1200","TBD","TBD-2013-63","1200","","yes","yes","No","","","","","","","","","","","","","2013-08-20 18:36:40",""
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","21946","","Awarded","1205","AG3144D110127","GS06F0651Z","4730","AG3144S110003","","yes","Yes","PHACIL, INC.","AG-3144-S-11-0003","16.461018","Firm Fixed Price","","09/27/2012","08/31/2013","U","SOFTWARE ANALYSIS AND DEVELOPMENT (NRCS CDSI PROJECT)","33405","1205","0","2013-03-24 19:05:18","2013-03-24 19:05:18"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","27259","","Awarded","1205","AG3144D120121","","","","","yes","Yes","VISTRONIX INC","AG-3144-S-12-0003","17.697591","Firm Fixed Price","","02/13/2013","08/19/2017","U","NRCS APPLICATION DEVELOPMENT AND SUPPORT SERVICES","33407","1205","0","2012-09-16 18:17:17","2013-03-24 19:05:18"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","31703","","Awarded","","AG-3144-D-13-0066","GS35F0567W","4730","AG-3144-S-13-0004","","yes","Yes","ANALYTICAL CONSULTING GROUP LLC","","2.302380","Firm Fixed Price","","03/26/2013","04/05/2013","U","NRCS MOBILE PLANNERPC 513 - MOBILE PLANNER - CDSIIGF::OT::IGF - OTHER FUNCTIONS","46257","1205","0","2013-04-26 16:17:24","2013-04-26 16:17:24"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","31705","","Awarded","","AG-3144-D-13-0034","GS-06F-1207Z","4732","AAG-3144-S-12-0007","","yes","Yes","EMAGINE IT, INC.","AG-3144-S-12-0007","8.400000","Firm Fixed Price","","02/08/2013","12/14/2017","U","NRCS STRATEGIC PMO SUPPORTIGF::OT::IGF","46259","1205","0","2013-04-26 16:17:24","2013-04-26 16:17:24"
"005-000002376","1099","005","Department of Agriculture","Conservation Delivery Streamline Initiative (CDSI)","31707","","Awarded","","AG-3144-D-13-0064","GS35F199AA","4732","AG-3144-S-13-0003","","yes","Yes","WYMOND ASSOCIATES, LLC","","1.342034","Firm Fixed Price","","03/21/2013","03/31/2013","U","PC 508 - CLIENT GATEWAY ENTIRE CONTRACT - CDSIPROGRAMMING AND INTEGRATION OF COTS SOLUTIONS.IGF::OT::IGFNOT CLOSELY ASSOCIATED WITH INHERENTLY GOVERNMENTAL FUNCTIONS.  OTHER FUNCTIONS","46261","1205","0","2013-04-26 16:17:24","2013-04-26 16:17:24"
"005-000001232","220","005","Department of Agriculture","Consolidated Financial Management Information Systems (CFMIS) #106","33073","","Awarded","","AG3151P130007","","","","no","no","Yes","CGI FEDERAL INC.","","0.050000","Firm Fixed Price","","11/16/2012","11/30/2013","U","FSA FFS SOFTWARE LICENSES FEES - CORE FY 13 10/1/12 - 9/30/13","59725","12D2","0","2013-08-20 18:45:03","2013-08-20 18:45:03"
"005-000001232","220","005","Department of Agriculture","Consolidated Financial Management Information Systems (CFMIS) #106","33075","","Awarded","","AG3151D130012","AG645SC080013","12D2","","no","no","Yes","HP ENTERPRISE SERVICES, LLC","","1.454186","Labor Hours","","07/25/2013","12/20/2013","U","IGF::CL,CT::IGF - FSA AFAO SERVICE CENTER ACCOUNTING APPLICATION SUPPORT, (BRIDGE TASK ORDER). THESE SYSTEMS PROVIDE SUBSIDIARY AND PROGRAM FUNCTIONALITY FOR FSA AND CCC.","59727","12D2","0","2013-08-20 18:45:03","2013-08-20 18:45:03"
"005-000001232","220","005","Department of Agriculture","Consolidated Financial Management Information Systems (CFMIS) #106","33077","","Awarded","","AG3151P130006","","","","no","no","Yes","MYTHICS, INC.","","0.003575","Firm Fixed Price","","11/16/2012","11/30/2013","U","FSA DOCUMENT IMAGING - ORACLE LICENSES SUPPORT (12/1/12 - 11/30/13)","59729","12D2","0","2013-08-20 18:45:03","2013-08-20 18:45:03"
"005-000001232","220","005","Department of Agriculture","Consolidated Financial Management Information Systems (CFMIS) #106","33079","","Awarded","","AG3151P130005","","","","no","no","Yes","SOFTECH & ASSOCIATES INC","","0.127689","Firm Fixed Price","","11/16/2012","11/30/2013","U","FSA DOCUMENT IMAGING MAINTENANCE SUPPORT (12/1/12- 11/30/13)","59731","12D2","0","2013-08-20 18:45:03","2013-08-20 18:45:03"
"005-000001232","220","005","Department of Agriculture","Consolidated Financial Management Information Systems (CFMIS) #106","33081","","Awarded","","AG645SD080047","AG645SC080013","12D2","AG645SS080003","no","no","Yes","HP ENTERPRISE SERVICES, LLC","AG-645S-S-08-0003","2.892688","Labor Hours","","06/19/2013","12/20/2013","U","OTHER FUNCTIONS, EXERCISE OPTION 4","59733","12D2","0","2013-08-20 18:45:03","2013-08-20 18:45:03"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32071","","Awarded","","AG8447D120012","AG8447C120001","12D2","","","no","Yes","NORTH WEST GEOMATICS LTD","","0.609642","Firm Fixed Price","","06/14/2012","10/04/2012","U","2012 NAIP TASK ORDER AWARD, PROJECT NUMBER 3-12-1 FOR OPTIONAL STATE OF NORTH DAKOTA COVERING 5,712 DOQQS","52105","12D2","0","2013-05-30 12:01:40","2013-05-30 12:01:40"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32073","","Awarded","","AG8447D120009","AG8447C120001","12D2","","","no","Yes","NORTH WEST GEOMATICS LTD","","8.955868","Firm Fixed Price","","03/04/2013","12/31/2012","U","2012 NAIP TASK ORDER AWARD, PROJECT NUMBER 3-12-1 FOR CA, KS, NE, OR, TX, AND WY COVERING A TOTAL OF 54,731 DOQQS (12-AP-CCC-28) IGF::OT::IGF","52107","12D2","0","2013-05-30 12:01:40","2013-05-30 12:01:41"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32075","","Awarded","","AG8447D120013","AG8447C120002","12D2","","","no","Yes","PREMIER GEOSPATIAL, INC.","","0.483684","Firm Fixed Price","","06/14/2012","09/29/2012","U","2012 NAIP TASK ORDER AWARD, PROJECT NUMBER 3-12-2 FOR OPTIONAL STATE OF KENTUCKY COVERING 2,930 DOQQS","52109","12D2","0","2013-05-30 12:01:41","2013-05-30 12:01:41"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32077","","Awarded","","AG8447D120011","AG8447C120003","12D2","","","no","Yes","SURDEX CORPORATION","","3.955926","Firm Fixed Price","","04/30/2012","12/31/2012","U","SERVICES TO SUPPORT NAIP IN IL (4,131 DOQQS @ $182.41 = $753,535.71","52111","12D2","0","2013-05-30 12:01:41","2013-05-30 12:01:41"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32079","","Awarded","","AG8447D120015","AG8447C120002","12D2","","","no","Yes","PREMIER GEOSPATIAL, INC.","","1.444074","Firm Fixed Price","","09/27/2012","12/31/2012","U","SERVICES TO SUPPORT 2012 NAIP IN CT, MA, MI, NH, RI, SD,&VT.","52113","12D2","0","2013-05-30 12:01:41","2013-05-30 12:01:41"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32081","","Awarded","","AG8447D120014","AG8447C120003","12D2","","","no","Yes","SURDEX CORPORATION","","0.547230","Firm Fixed Price","","06/14/2012","10/30/2012","U","2012 NAIP TASK ORDER AWARD, PROJECT NUMBER 3-12-3 FOR OPTIONAL STATE OF TENNESSEE COVERING 3,000 DOQQS","52115","12D2","0","2013-05-30 12:01:41","2013-05-30 12:01:41"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32083","","Awarded","","AG8447D120016","AG8447C120002","12D2","","","no","Yes","PREMIER GEOSPATIAL, INC.","","0.689348","Firm Fixed Price","","09/27/2012","12/31/2012","U","2012 NAIP TASK ORDER FOR SD (PART 4 OF 4) (12-AP-CCC-28)","52117","12D2","0","2013-05-30 12:01:41","2013-05-30 12:01:41"
"005-000000054","271","005","Department of Agriculture","Geographic Information System  (GIS) #84","32085","","Awarded","","AG3151D130005","GS35F4461G","4730","","","yes","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","1.000000","Time and Materials","","05/23/2013","11/30/2013","U","IGF::OT::IGFCONTRACT # GS-35F-4461G, TASK ORDER # AG-3151-D-13-0005 WHOLLY REPLACES CONTRACT # GS-35F-4461G, TASK ORDER # AG-3151-D-12-0035. ALL TERMS AND CONDITIONS OF THE REPLACED CONTRACT ARE HEREBY INCORPORATED INTO THIS CONTRACT.","52119","12D2","0","2013-05-30 12:01:41","2013-05-30 12:01:41"
"005-000002224","252","005","Department of Agriculture","USDA Identity & Access Management","21660","","Awarded","1205","AG3142D110124","GS06F0661Z","4730","AG3142S110030","","no","Yes","ALLIANT ALLIANCE, LLC","","5.012569","Labor Hours","","03/21/2013","09/30/2013","U","IDENTITY MGT SUPPORT SERVICES - NITC, FORT COLLINS","33559","1205","0","2013-03-24 19:10:17","2013-03-24 19:10:17"
"005-000000063","249","005","Department of Agriculture","RMA-13  Emerging Information Technology Architecture (EITA)","22330","","Awarded","4732","GST0011AJ0019","GS00Q09BGD0048","4735","GSCQFOB1032284","","yes","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","63.080878","Cost Plus Award Fee","","01/30/2013","01/30/2016","U","124085","33811","4732","0","2013-03-25 08:47:58","2013-03-25 08:47:58"
"005-000002328","235","005","Department of Agriculture","IBS - Incident Business System","29399","","Awarded","","AG7604D130007","","","","no","no","Yes","IMMIXTECHNOLOGY, INC.","","0.323554","Firm Fixed Price","","12/11/2012","09/30/2013","U","IMMIXTECHNOLOGY INC; $323,555; FY13 WEBMETHODS RENEWALS","33483","12C2","0","2013-03-24 19:07:57","2013-03-24 19:07:57"
"005-000002328","235","005","Department of Agriculture","IBS - Incident Business System","33085","","Awarded","","AG3142K130042","GS35F0060L","4730","","","no","Yes","CGI FEDERAL INCORPORATED","","0.545789","Firm Fixed Price","","03/21/2013","12/31/2017","U","IGF::CT::IGF","59737","1205","0","2013-08-20 18:51:52","2013-08-20 18:51:52"
"005-000001430","248","005","Department of Agriculture","RMA-04  Infrastructure Modernization, Support and Training (IMST)","22334","","Awarded","4732","GST0011AJ0019","GS00Q09BGD0048","4735","GSCQFOB1032284","","yes","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","63.080878","Cost Plus Award Fee","","01/30/2013","01/30/2016","U","124085","33543","4732","0","2013-03-24 19:09:41","2013-03-24 19:09:41"
"005-000002321","243","005","Department of Agriculture","Optimized Computing Environment (OCE)","27503","","Awarded","","GS00T07NSD0041","GSA Networx","1205","","","no","Yes","A T AND T CORPORATION (4710)","","","Firm Fixed Price","","05/13/2009","01/01/1970","U","GSA NETWORX TELECOMMUNICATIONS ACQUISITION","33531","4735","","2012-09-19 17:13:42","2013-03-24 19:09:07"
"005-000000093","215","005","Department of Agriculture","ATSA - Automated Timber Sale Accounting","23569","","Awarded","","AG7604C100006","","","","","no","Yes","ANADARKO INDUSTRIES, L.L.C.","","1.268000","Firm Fixed Price","","12/06/2012","01/01/1970","U","ATSA SYSTEMS REQUIREMENTS.","33369","12C2","","2013-03-19 16:21:26","2013-03-24 19:04:23"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","33055","","Awarded","","AG7604D100203","GS35F0133L","12C2","AG7604D100203","","no","Yes","RELM COMMUNICATIONS INC","","1.800000","Firm Fixed Price","","07/12/2013","04/15/2014","U","PKG2009_RRP_0024, AAP RP3, HORRELL ENTERPRISE - REPAIR RELM PORTABLE AND MOBILE RADIOS, PER ATTACHED STATEMENT OF WORK","59703","12C2","0","2013-08-20 18:36:28","2013-08-20 18:36:28"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","33057","","Awarded","","AG7604D110115","GS35F0133L","4730","AG7604S110025A","","no","Yes","GLACIER TECHNOLOGIES, LLC","","0.003881","Firm Fixed Price","","04/06/2011","05/04/2011","U","THIS IS A FIRM-FIXED PRICE DELIVERY ORDER.THE PURPOSE OF THIS PROCUREMENT IS TO PLACE AN ORDER FOR THE MEMORY UPGRADE GIS SRVRS LOCATED IN KANSAS CITY, MO DATA CENTERS FOR THE USDA FOREST SERVICE CHIEF INFORMATION CHIEF INFORMATION OFFICE (CIO).","59705","12C2","0","2013-08-20 18:36:28","2013-08-20 18:36:28"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","33059","","Awarded","","AG7604C110050","AG7604C110050","12C2","AG7604S110131","","no","Yes","DANIELS ELECTRONICS LTD","","0.203932","Firm Fixed Price","","10/19/2012","01/01/1970","U","DANIELS ELECTRONICS EQUIPMENT REPAIR CONTRACT","59707","12C2","","2013-08-20 18:36:28","2013-08-20 18:36:28"
"005-000002340","841","005","Department of Agriculture","Enterprise Information Management (EIM) #119","23000","","Awarded","4732","GST0511BM0176","GS35F0306J","4730","5TS12100257","","yes","Yes","BOOZ ALLEN HAMILTON INC","5TS12100257A","2.235767","Labor Hours","","09/30/2011","09/29/2012","U","TASK ORDER 1 OF BPA 5TS12100257A","9421","4732","0","2012-09-17 16:58:29","2012-09-17 16:58:29"
"005-000002223","242","005","Department of Agriculture","NRM - Natural Resource Manager","21635","","Awarded","","AG3187K100003","AG3187B100003","12C2","","yes","yes","Yes","ALSEA GEOSPATIAL INCORPORATED","","3.698062","Labor Hours","","07/02/2012","12/31/2014","U","DEVELOPMENT AND SUPPORT TO THE NATURAL RESOURCE MANAGER DEVELOPMENT TEAM","33515","12C2","0","2012-09-15 00:02:12","2013-03-24 19:08:36"
"005-000000039","236","005","Department of Agriculture","Integrated Acquisition System (IAS) (OPPM)","21625","","Awarded","1205","AG3143C130004","AG3143D120041","1205","","","no","Yes","DRT STRATEGIES, INC.","","","Labor Hours","","11/15/2012","01/01/1970","U","USDA IAS/CCSC SUPPORT SERVICES","59695","1205","","2013-08-20 17:20:29","2013-08-20 17:20:29"
"005-000000039","236","005","Department of Agriculture","Integrated Acquisition System (IAS) (OPPM)","30431","","Awarded","","AG3142D130049","GS35F0092L","4730","AG-3142-S-13-0003","","no","Yes","SENET INTERNATIONAL CORPORATIO","AG-3142-S-13-0003","0.606468","Firm Fixed Price","","08/09/2013","02/17/2014","U","IGF::OT::IGF INTEGRATED ACQUISITION SYSTEM (IAS) CONTINUOUS MONITORING AND ONSITE SECURITY SUPPORT SERVICES FOR THE PROCUREMENT SYSTEMS DIVISION (PDS).","59697","1205","0","2013-08-20 17:20:29","2013-08-20 17:20:29"
"005-000000039","236","005","Department of Agriculture","Integrated Acquisition System (IAS) (OPPM)","33053","","Awarded","1205","AG3142D130021","GS06F0190Z","4730","","","no","Yes","AMERICAN ENVIRONMENTAL AND ENGINEERING CONSULTANTS LIMITED LIABILITY COMPANY","","4.207645","Firm Fixed Price","","07/29/2013","09/30/2013","U","IGF::CT::IGFIAS ONE COTS ANALYSIS","59699","1205","0","2013-08-20 17:20:29","2013-08-20 17:20:29"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","27467","","Awarded","1205","AG-3142-B-08-0017","AG-3142-B-08-0017","1205","","no","no","Yes","IMMIXTECHNOLOGY INC","","0.000000","Order Dependent (IDV only)","","03/29/2011","01/01/1970","U","IT SECURITY SOFTWARE, SUPPORT, AND MAINTENANCE","33561","1205","","2013-03-21 17:16:44","2013-03-24 19:10:35"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","27469","","Awarded","1205","AG-3142-B-09-0016","AG-3142-B-09-0016","1205","","no","no","Yes","CRUCIAL SECURITY, INC.","","","Firm Fixed Price","","05/11/2011","01/01/1970","U","ADMINISTRATIVE MODIFICATION TO CHANGE TECHNICAL LIAISON.","33563","1205","","2012-11-30 12:06:20","2013-03-24 19:10:35"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","27471","","Awarded","1205","AG-3142-B-09-0017","AG-3142-B-09-0017","1205","","no","no","Yes","MANTECH ADVANCED SYSTEMS INTERNATIONAL INCORPORATED","","","Firm Fixed Price","","06/28/2011","01/01/1970","U","MODIFICATION CORRECTING VENDOR' ADDRESS IN FINANCIAL SYSTEM.","33565","1205","","2012-11-30 12:06:20","2013-03-24 19:10:35"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","27473","","Awarded","1205","AG-3142-B-09-0019","AG-3142-B-09-0019","1205","","no","no","Yes","UNISYS CORPORATION","","","Firm Fixed Price","","07/27/2010","01/01/1970","U","SECURITY ANALYSIS AND SUPPORT SERVICES","33567","1205","","2012-11-30 12:06:20","2013-03-24 19:10:35"
