Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"012-000003535","101","012","Department of Labor","4711","","Yes","http://www.dol.gov/dol/apps/laborstats.htm","yes","no","yes","no","yes","Labor Stats","no","no","09/12/2013","09:07:00"
"012-000003535","101","012","Department of Labor","945","","Yes","http://www.bls.gov/mxp/#data","yes","no","no","yes","no","","","","09/13/2012","15:29:05"
"012-000003535","101","012","Department of Labor","4697","","Yes","http://www.bls.gov/mxp/#data","yes","no","no","yes","no","","no","no","09/12/2013","09:06:58"
"012-000003535","101","012","Department of Labor","949","","Yes","http://www.bls.gov/respondents/mxp/home.htm","no","no","yes","no","yes","","","","09/13/2012","15:29:05"
"012-000003535","101","012","Department of Labor","4701","","Yes","http://www.bls.gov/respondents/mxp/home.htm","no","no","yes","no","yes","","no","no","09/12/2013","09:06:59"
"012-000003535","101","012","Department of Labor","953","","Yes","http://www.bls.gov/opub/hom/homch14.htm","no","no","yes","yes","yes","","","","09/13/2012","15:29:05"
"012-000003535","101","012","Department of Labor","4705","","Yes","http://www.bls.gov/opub/hom/homch14.htm","no","no","yes","yes","yes","","no","no","09/12/2013","09:07:00"
"012-000003535","101","012","Department of Labor","957","","Yes","http://twitter.com/bls_gov","yes","no","yes","no","yes","","","","09/13/2012","15:29:05"
"012-000001075","103","012","Department of Labor","989","","Yes","http://developer.dol.gov/BLS_Numbers-DATASET.htm","no","yes","no","no","no","","no","no","09/11/2013","16:21:18"
"012-000001075","103","012","Department of Labor","993","","Yes","http://www.bls.gov/opub/hom/homch8.htm","no","no","yes","yes","yes","","no","no","09/11/2013","16:21:18"
"012-000001075","103","012","Department of Labor","4665","","Yes","http://www.dol.gov/dol/apps/laborstats.htm","yes","no","yes","no","yes","Labor Stats","no","no","09/11/2013","16:21:18"
"012-000001075","103","012","Department of Labor","987","","Yes","http://www.bls.gov/ncs/","yes","no","yes","yes","yes","","no","no","09/11/2013","16:21:18"
"012-000001075","103","012","Department of Labor","991","","Yes","http://www.bls.gov/respondents/ncs/home.htm","no","no","yes","yes","yes","","no","no","09/11/2013","16:21:18"
"012-000001075","103","012","Department of Labor","995","","Yes","http://twitter.com/bls_gov","yes","no","yes","no","yes","","no","yes","09/11/2013","16:21:18"
"012-000001025","105","012","Department of Labor","929","","Yes","http://www.efast.dol.gov/welcome.html","yes","yes","no","yes","yes","None","no","no","09/12/2013","09:22:04"
"012-000001025","105","012","Department of Labor","931","","Yes","http://www.dol.gov/ebsa/welcome.html","yes","yes","no","yes","yes","None","no","no","09/12/2013","09:22:04"
"012-000002035","106","012","Department of Labor","1015","","Yes","http://www.ows.doleta.gov/unemploy/","yes","yes","no","yes","yes","","no","no","09/12/2013","18:21:28"
"012-000001065","108","012","Department of Labor","1013","","No","www.peoplepower.dol.gov","no","no","no","yes","no","","no","no","09/12/2013","16:01:27"
"012-000002055","109","012","Department of Labor","937","","Yes","http://kcerds.dol-esa.gov/query/getOrgQry.do","yes","no","no","yes","yes","No","no","no","09/12/2013","10:56:52"
"012-000002055","109","012","Department of Labor","935","","Yes","https://efs.dol-esa.gov/efsui/","no","yes","no","yes","yes","No","no","no","09/12/2013","10:56:52"
"012-000002575","115","012","Department of Labor","907","","No","https://debs.dol.gov/hhs","no","no","no","no","no","","no","no","09/11/2013","16:27:38"
"012-000002575","115","012","Department of Labor","905","","No","https://debs.dol.gov","no","no","no","no","no","","no","no","09/11/2013","16:27:38"
"012-000002575","115","012","Department of Labor","909","","No","https://debs.dol.gov/va","no","no","no","no","no","","no","no","09/11/2013","16:27:38"
"012-000003585","117","012","Department of Labor","1027","","Yes","www.dol.gov/sol/media/brochure/sol.pdf","no","no","no","no","yes","","no","no","09/12/2013","16:09:44"
"012-000003585","117","012","Department of Labor","1025","","Yes","http://www.dol.gov/_sec/stratplan/StrategicPlan.pdf","no","no","no","no","yes","","no","no","09/12/2013","16:09:44"
"012-000002045","121","012","Department of Labor","939","","Yes","http://www.foreignlaborcert.doleta.gov/","yes","no","no","no","yes","","no","no","09/13/2013","13:02:30"
"012-000002045","121","012","Department of Labor","4203","","Yes","http://icert.doleta.gov","yes","no","no","no","no","","no","no","09/13/2013","13:02:30"
"012-000001010","122","012","Department of Labor","4719","","Yes","http://www.youtube.com/DOLJobCorps","no","no","no","no","yes","No","no","no","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","963","","Yes","http://www.facebook.com/doljobcorps","no","no","no","no","yes","No","no","no","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","967","","Yes","http://www.dol.gov/sol/privacy/dol-eta-8.htm","no","no","no","yes","no","No","no","no","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","4721","","No","https://www.itdashboard.gov/investmentbuscid&#61;122","no","no","no","yes","no","No","no","no","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","961","","Yes","http://www.jobcorps.gov","yes","no","no","no","yes","No","no","yes","09/12/2013","13:08:36"
"012-000001010","122","012","Department of Labor","965","","Yes","http://www.recruiting.jobcorps.gov","no","no","no","no","yes","No","no","yes","09/12/2013","13:08:36"
"012-000002085","123","012","Department of Labor","4767","","Yes","http://www.msha.gov/forms/elawsforms/5000-1.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","979","","Yes","http://www.msha.gov/forms/elawsforms/MineIDRequest.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","4771","","Yes","http://www.msha.gov/forms/ELawsForms/2000-222.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","983","","Yes","http://www.msha.gov/forms/elawsforms/7000-1.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","4775","","Yes","https://lakegovprod3.msha.gov/ManufacturerStatusReport.aspx","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","969","","Yes","http://ogesdw.dol.gov/views/data_summary.php","yes","yes","no","no","yes","","no","no","03/13/2014","11:41:47"
"012-000002085","123","012","Department of Labor","4761","","Yes","http://www.msha.gov/forms/elawsforms/MineRep.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","973","","Yes","http://www.msha.gov/forms/individualQualifications.asp","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","4765","","Yes","http://www.msha.gov/forms/elawsforms/MineClosure.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","977","","Yes","http://www.msha.gov/forms/elawsforms/2000-7.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","4769","","Yes","http://www.msha.gov/forms/elawsforms/5000-41.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","981","","Yes","http://www.msha.gov/forms/elawsforms/7000-52.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","4773","","Yes","http://www.msha.gov/forms/forms.asp#diesel","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","985","","Yes","http://www.msha.gov/forms/elawsforms/7000-2.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","4777","","Yes","http://www.msha.gov/forms/elawsforms/40009.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","971","","Yes","http://www.msha.gov/OpenGovernmentData/OGIMSHA.asp","yes","yes","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","4763","","Yes","http://www.msha.gov/codeaphone/codeaphonenew.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000002085","123","012","Department of Labor","975","","Yes","http://www.msha.gov/forms/elawsforms/5000-46.htm","no","no","no","no","yes","","no","no","09/12/2013","16:39:56"
"012-000000001","126","012","Department of Labor","913","","Yes","https://www.disability.gov","yes","yes","yes","yes","yes","","no","yes","09/11/2013","16:24:54"
"012-000000001","126","012","Department of Labor","917","","No","https://www.disability.gov/widget/index","yes","yes","yes","no","no","","no","yes","09/11/2013","16:24:54"
"012-000000001","126","012","Department of Labor","915","","Yes","https://www.disability.gov/all-feeds","yes","no","yes","no","no","","no","yes","01/14/2014","11:04:47"
"429-000002080","128","429","Nuclear Regulatory Commission","5167","","No","http://epm.nrc.gov","no","no","no","yes","yes","","no","yes","09/25/2013","08:57:02"
"012-999990020","130","012","Department of Labor","887","","Yes","www.govloans.gov","yes","yes","yes","yes","yes","N/A","no","no","09/11/2013","12:17:22"
"012-999990020","130","012","Department of Labor","885","","Yes","www.disasterassistance.gov","yes","yes","yes","yes","yes","N/A","yes","yes","09/11/2013","12:17:22"
"012-999990020","130","012","Department of Labor","889","","Yes","www.benefits.gov/ssa/","yes","yes","yes","yes","yes","N/A","no","no","09/11/2013","12:17:22"
"012-999990020","130","012","Department of Labor","883","","Yes","www.benefits.gov","yes","yes","yes","yes","yes","N/A","yes","yes","09/11/2013","12:17:22"
"012-000002630","131","012","Department of Labor","999","","Yes","http://www.osha.gov/oshstats/","yes","no","no","no","no","","no","no","09/12/2013","16:13:24"
"012-000002630","131","012","Department of Labor","1001","","Yes","http://enforcedata.dol.gov","yes","no","no","no","no","","no","no","09/12/2013","16:13:24"
"012-000002015","132","012","Department of Labor","959","","Yes","http://www.dol.gov/owcp/dfec/","no","no","no","no","yes","","no","no","09/25/2013","09:09:47"
"024-000009102","134","024","Department of Homeland Security","333","190867","No","HSINSEARCH.DHS.GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","337","190863","Yes","AUTH.DHS.GOV","no","no","no","no","yes","None","no","no","09/10/2013","10:45:25"
"024-000009102","134","024","Department of Homeland Security","341","190862","No","ADFS.DHS.GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:25"
"024-000009102","134","024","Department of Homeland Security","327","190865","No","MYHSIN.DHS. GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","331","190864","No","HSININFO.DHS.GOV","no","no","no","yes","no","None","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","335","190866","No","MYHSINSEARCH.DHS.GOV","no","no","no","no","yes","None","no","no","09/10/2013","10:45:25"
"024-000009102","134","024","Department of Homeland Security","339","190861","Yes","HSINFEDERATE.DHS.GOV","no","no","no","no","yes","None","no","no","09/10/2013","10:45:25"
"024-000009102","134","024","Department of Homeland Security","325","190868","No","HSIN.DHS.Gov","no","no","no","no","no","No","no","no","09/10/2013","10:45:24"
"024-000009102","134","024","Department of Homeland Security","329","190860","No","HSINARCHIVE.DHS.GOV","no","no","no","no","no","None","no","no","09/10/2013","10:45:24"
"024-000005352","137","024","Department of Homeland Security","1619","190302","No","http://oraeabm.ice.dhs.gov/forms/eabm/","no","no","no","no","yes","EARM","yes","yes","09/10/2013","10:54:07"
"024-000005352","137","024","Department of Homeland Security","1621","190301","Yes","https://locator.ice.gov/odls/homePage.do","yes","no","no","yes","yes","ODLS","yes","yes","09/10/2013","10:54:07"
"024-000005536","140","024","Department of Homeland Security","4299","208973","No","https://hsinet.ice.dhs.gov/sites/LESIM/DPICS2/Pages/DPICS2App.aspx","no","no","no","yes","yes","NA","no","yes","03/11/2014","12:08:07"
"024-000005363","143","024","Department of Homeland Security","4241","209356","Yes","http://www.ice.gov/sevis/","yes","yes","no","yes","yes","Not Applicable","no","no","09/10/2013","10:45:18"
"024-000009538","144","024","Department of Homeland Security","4251","212197","Yes","saic.custhelp.com (multiple pages, all accessed from GETS and WPS home pages, https://saic.custhelp.com/ci/documents/detail/2/GETS_Fed_Step1_new is an example)","no","no","no","no","no","N/A","no","no","03/11/2014","12:02:23"
"024-000009538","144","024","Department of Homeland Security","4255","212196","Yes","http://getsteam.com","no","no","no","no","no","N/A","no","no","09/10/2013","10:45:37"
"024-000009538","144","024","Department of Homeland Security","4245","212179","No","wps.ncs.gov","no","no","no","yes","yes","N/A","no","no","09/10/2013","10:45:37"
"024-000009538","144","024","Department of Homeland Security","4249","212177","Yes","www.dhs.gov/wps","no","no","no","yes","yes","N/A","no","no","09/10/2013","10:45:37"
